"ensembl_id","symbol","mean_fpkm","median_fpkm","max_fpkm","min_fpkm","sd_fpkm","cv","detected_samples","ctrl_mean","mor_mean","log2fc_mor_vs_ctrl"
"ENSMUSG00000044071","Tafa2",12.95875,13.31,20.28,7.96,4.08322154851849,0.315093782079173,8,14.6525,11.265,-0.379269917961835
"ENSMUSG00000044072","Eml6",4.52125,4.79,6.09,2.58,1.13021410740241,0.24997823774452,8,4.0575,4.985,0.296936269315854
"ENSMUSG00000044080","S100a1",172.08875,163.12,244.57,118.29,43.8116098238485,0.254587297681275,8,202.0825,142.095,-0.508085588005801
"ENSMUSG00000044098","Rsbn1",3.58625,3.695,4.29,2.65,0.638367057420729,0.178004059231991,8,3.355,3.8175,0.186263307941388
"ENSMUSG00000044117","Bmerb1",137.75875,137.015,154.48,127.09,8.43654878236017,0.0612414730996047,8,132.7725,142.745,0.104483088472039
"ENSMUSG00000044121","Obp1f",0.73875,0.22,2.78,0,1.04674239565289,1.41691018024079,5,0.0875,1.39,3.97430115445924
"ENSMUSG00000044122","Proca1",2.36,2.23,3.34,1.67,0.6192853023561,0.262409026422076,8,2.8475,1.8725,-0.60446642854154
"ENSMUSG00000044134","Pheta1",5.5875,5.24,8.06,3.95,1.39506016255316,0.249675196877524,8,5.5075,5.6675,0.0413075021879247
"ENSMUSG00000044139","Prss53",0.99625,0.89,1.35,0.68,0.269970236454741,0.270986435588196,8,1.0525,0.94,-0.162923686088769
"ENSMUSG00000044147","ARF6",2.26125,2.105,3.21,1.32,0.61259255860412,0.270908815303094,8,2.085,2.4375,0.225254814516102
"ENSMUSG00000044148","CXorf38",9.25375,9.285,11,7.71,1.20560521256812,0.130282881271714,8,9.36,9.1475,-0.0331274390362149
"ENSMUSG00000044149","Nkrf",8.165,8.42,10.05,5.36,1.75935864937848,0.215475645974094,8,6.8,9.53,0.486880698972707
"ENSMUSG00000044150","Bclaf3",4.8,5.175,6.03,2.85,1.15011800636779,0.23960791799329,8,4.155,5.445,0.390001328139584
"ENSMUSG00000044155","LSM8",33.975,33.77,44.63,23.79,7.03542464958584,0.207076516544101,8,33.1075,34.8425,0.0736878986369911
"ENSMUSG00000044164","Rnf182",5.17875,5.255,7.1,3.23,1.44204653679613,0.278454556948324,8,3.9775,6.38,0.681557935024885
"ENSMUSG00000044167","Foxo1",2.23375,1.475,7.3,0.97,2.12232310385173,0.950116666525678,8,3.32,1.1475,-1.53186686612478
"ENSMUSG00000044172","Ptx4",0.90625,0.87,1.64,0,0.54777308910064,0.60443927073174,7,0.5525,1.26,1.18791305354667
"ENSMUSG00000044176","Spink10",3.4925,3.425,6.58,1.44,1.53454274250391,0.439382317109209,8,3.5775,3.4075,-0.070217996611476
"ENSMUSG00000044197","Gpr146",6.4425,5.655,12.64,3.89,2.95049027402953,0.4579728791664,8,8.5375,4.3475,-0.973464812700221
"ENSMUSG00000044201","Cdc25c",1.79,1.17,5.36,0.07,1.8546389714135,1.03611115721424,7,0.355,3.225,3.17979729218924
"ENSMUSG00000044216","KCNJ4",23.9525,24.03,34.45,15.63,6.00738057963464,0.250803906883818,8,27.0175,20.8875,-0.371238685628482
"ENSMUSG00000044221","Grsf1",29.91625,30.67,36.23,23.61,3.98533001859857,0.13321622925997,8,31.84,27.9925,-0.185793769002127
"ENSMUSG00000044224","Dnajc21",1.70375,1.605,2.7,1.13,0.481424597270583,0.282567628625434,8,1.425,1.9825,0.476074415701393
"ENSMUSG00000044229","Nxpe4",2.75125,2.76,3.85,1.94,0.690226412128658,0.250877387416141,8,3.2125,2.29,-0.488168013731944
"ENSMUSG00000044231","Nhlrc1",8.65625,8.56,12.2,3.81,2.52955070827099,0.2922224644934,8,8.1,9.2125,0.185649300110362
"ENSMUSG00000044243","Bhlha9",1.4725,1.42,2.49,0.4,0.637377439199098,0.432853948522308,8,1.11,1.835,0.724707242024716
"ENSMUSG00000044250","Pced1b",1.44375,1.4,2.02,0.84,0.426344511935058,0.295303558050257,8,1.2625,1.625,0.363901593130253
"ENSMUSG00000044252","Osbpl1a",67.84625,64.875,86.87,45.46,14.3075453994437,0.210881889558284,8,63.0425,72.65,0.204635024438666
"ENSMUSG00000044254","Pcsk9",2.46125,2.22,4.06,1.78,0.791949448242392,0.321767170438757,8,2.5575,2.365,-0.112848159670253
"ENSMUSG00000044258","Ctla2a",4.6675,4.63,7.98,2.43,1.67568962349408,0.359012238563273,8,5.645,3.69,-0.613217391204085
"ENSMUSG00000044279","Crb3",0.59,0.49,1.45,0.13,0.428352324944915,0.726020889737145,8,0.6025,0.5775,-0.0610368116475316
"ENSMUSG00000044287","Nrn1l",2.75875,1.565,6.83,0.96,2.23498441988817,0.81014387671524,8,4.4525,1.065,-2.06273215594864
"ENSMUSG00000044288","Cnr1",32.22625,32.405,54.55,9.49,13.0903944472928,0.406202845422375,8,23.53,40.9225,0.798366905210156
"ENSMUSG00000044296","Znf879",0.8825,0.925,1.36,0.54,0.281056679591248,0.318477823899431,8,0.9675,0.7975,-0.278459641192021
"ENSMUSG00000044308","Ubr3",7.1525,6.795,8.92,5.8,1.04510764995765,0.146117811947941,8,7.57,6.735,-0.168591729806564
"ENSMUSG00000044317","Gpr4",1.315,1.38,1.94,0.57,0.46083774646987,0.350446955490396,8,1.695,0.935,-0.857555734979795
"ENSMUSG00000044320","C9orf50",2.57875,2.6,3.56,1.54,0.651272106836196,0.252553410309722,8,2.5275,2.63,0.0573294700386051
"ENSMUSG00000044328","Tp53i13",5.245,5.055,7.38,2.89,1.55426601878277,0.296332892046287,8,6.0575,4.4325,-0.450514571233272
"ENSMUSG00000044337","Ackr3",4.1175,4.125,5.86,2.65,1.02680850906375,0.249376687082877,8,3.895,4.34,0.156033745170539
"ENSMUSG00000044339","Alkbh2",4.03125,3.575,6.12,3.15,1.10499434387693,0.274107124062493,8,4.5825,3.48,-0.396947859425934
"ENSMUSG00000044340","Phlpp1",5.10125,5.07,6.01,4.08,0.738385062145761,0.144745907796278,8,5.595,4.6075,-0.280098711784145
"ENSMUSG00000044345","Marveld1",1.23125,1.115,1.95,0.64,0.475738148264658,0.386386313311397,8,1.4075,1.055,-0.415549729016477
"ENSMUSG00000044348","SLC25A53",1.27625,1.4,1.62,0.64,0.351199475268075,0.275180783755593,8,1.4025,1.15,-0.286141230380294
"ENSMUSG00000044349","--",189.0425,170.495,292.9,120.87,67.1205707769874,0.355055454604057,8,220.3775,157.7075,-0.482723063252869
"ENSMUSG00000044350","Lacc1",1.1725,1.255,1.5,0.62,0.323673115525967,0.276053829872893,8,1.245,1.1,-0.178489599459633
"ENSMUSG00000044352","Sowaha",33.0925,33.68,43.61,22.64,6.85372630659514,0.207108145549449,8,30.465,35.72,0.229572373495179
"ENSMUSG00000044364","TMEM74B",3.275,3.135,4.33,2.31,0.619354502688081,0.189115878683383,8,3.525,3.025,-0.220620487103444
"ENSMUSG00000044365","CXXC4",4.61375,4.85,7.22,2.66,1.5825651645351,0.343010601904112,8,4.475,4.7525,0.086780124126996
"ENSMUSG00000044367","Slc16a13",2.70875,2.64,4.94,1.47,1.04389979677854,0.385380635635826,8,3.26,2.1575,-0.595285348287011
"ENSMUSG00000044390","Tigd3",1.04125,0.985,1.86,0.53,0.40072924596469,0.384854017733195,8,1.1225,0.96,-0.225391788406157
"ENSMUSG00000044408","SPTSSA",27.57375,28.8,33.67,17.06,4.97085487761268,0.180274894695595,8,30.3775,24.77,-0.29439852455559
"ENSMUSG00000044429","Cryga",0.68375,0.59,1.88,0.13,0.53087360615714,0.776414780485762,8,0.4825,0.885,0.873790809078177
"ENSMUSG00000044433","Camsap3",6.365,6.51,8.99,3.87,1.78134780433244,0.279866112228191,8,5.9025,6.8275,0.209998163238185
"ENSMUSG00000044442","N6amt1",12.705,12.82,14.84,10.64,1.45544298607478,0.114556708860668,8,12.6275,12.7825,0.0175995989715574
"ENSMUSG00000044452","Znf507",2.40125,2.325,3.26,1.68,0.505835588760956,0.210655112445999,8,2.4175,2.385,-0.0195184947506344
"ENSMUSG00000044456","Rin3",0.9125,0.935,1.32,0.47,0.311390888939105,0.341250289248334,8,0.7425,1.0825,0.543294506041255
"ENSMUSG00000044461","Shisa2",0.85625,0.855,1.23,0.57,0.204725425875732,0.239095387884067,8,0.995,0.7175,-0.471157585610745
"ENSMUSG00000044465","Fam160a2",19.36875,19.595,24,14.3,2.90030755758272,0.149741597035571,8,19.0525,19.685,0.0471139642370787
"ENSMUSG00000044469","Tnfaip8l1",5.895,6.15,7.38,3.93,1.33802626495682,0.226976465641529,8,5.1775,6.6125,0.352879709096667
"ENSMUSG00000044475","Ascc1",15.70125,15.315,19.13,13.62,2.16179447615699,0.137682953660185,8,15.5575,15.845,0.026415731004155
"ENSMUSG00000044477","Zfand3",16.39625,16.47,18.85,12.91,2.28963464022413,0.139643799053084,8,16.9325,15.86,-0.0943964634080954
"ENSMUSG00000044496","Kiaa2013",1.41875,1.39,1.71,1.27,0.139840470332651,0.0985659702785208,8,1.475,1.3625,-0.114378021145133
"ENSMUSG00000044499","Hs3st5",3.97125,3.635,7.07,2.68,1.36642847808229,0.344080195928811,8,3.3375,4.605,0.464314370899866
"ENSMUSG00000044501","Zfp54",5.61375,5.4,6.9,4.63,0.917729146161484,0.163478805818122,8,4.95,6.2775,0.342699975892136
"ENSMUSG00000044502","Bod1",12.2175,12.985,14.29,8.82,1.93012027752529,0.157979969513017,8,12.2925,12.1425,-0.0177114190842646
"ENSMUSG00000044519","Znf488",13.16625,11.69,22.39,6.34,5.99477853159374,0.455314043983195,8,16.6825,9.65,-0.789671638981548
"ENSMUSG00000044528","Tram1l1",16.135,16.38,17.85,13.68,1.54936853496605,0.0960253197995695,8,16.0725,16.1975,0.0111761144003183
"ENSMUSG00000044533","Rps2",346.03375,339.8,402.49,291.9,36.9176124972892,0.106687895320295,8,354.58,337.4875,-0.0712768895725704
"ENSMUSG00000044548","Dact1",0.58375,0.48,1.33,0.32,0.333977651091464,0.572124455831201,8,0.36,0.8075,1.16324893658649
"ENSMUSG00000044550","Tceal3",130.7675,129.135,149.31,111.56,12.2908720485686,0.0939902655366863,8,123.855,137.68,0.152665721799696
"ENSMUSG00000044551","C8orf58",1.0925,0.97,1.94,0.52,0.528224789811524,0.483500951772562,8,1.335,0.85,-0.650688970788089
"ENSMUSG00000044562","Rasip1",1.54375,1.405,2.75,0.84,0.603583051451911,0.390984972600428,8,1.935,1.1525,-0.747060948591612
"ENSMUSG00000044566","Cage1",1.64,1.505,2.17,1.22,0.376753045300044,0.229727466646368,8,1.6,1.68,0.0703464167199106
"ENSMUSG00000044573","Acp1",32.845,30.88,42.19,28.78,4.99947711551632,0.152214252261115,8,33.115,32.575,-0.0237189572569863
"ENSMUSG00000044576","Garem2",3.74,3.49,5.59,1.31,1.37429462426574,0.367458455686027,8,4.68,2.8,-0.740874781637448
"ENSMUSG00000044583","Tlr7",0.875,0.85,1.26,0.52,0.262460881438957,0.299955293073094,8,0.98,0.77,-0.347522276304204
"ENSMUSG00000044600","Smim7",49.335,49.6,52.27,46.62,2.14766983363033,0.0435323772905711,8,48.37,50.3,0.0564447178440751
"ENSMUSG00000044627","Swi5",275.6875,279.08,319.27,241.02,26.7412456970234,0.0969983974500961,8,273.4925,277.8825,0.0229736280743791
"ENSMUSG00000044628","Rnf208",83.4775,83.14,97.72,62.56,12.7797236165062,0.153091834524347,8,83.225,83.73,0.00872755520916909
"ENSMUSG00000044629","Cnrip1",58.765,63.185,73.4,26.81,16.1536488580312,0.274885541700522,8,46.56,70.97,0.60810759080359
"ENSMUSG00000044636","Csrnp2",6.435,6.52,8.4,3.74,1.71681598980704,0.266793471609486,8,5.8075,7.0625,0.282217576417411
"ENSMUSG00000044646","Zbtb7c",1.54125,0.325,8.96,0.07,3.03477670395322,1.9690359798561,7,2.87,0.2125,-3.74924535558669
"ENSMUSG00000044647","Csrnp3",32.81375,32.89,42.41,24.78,5.71241739546402,0.174086088772665,8,32.6875,32.94,0.0111011753927024
"ENSMUSG00000044667","Plppr4",102.40375,107.075,119.86,73.2,16.9583699835804,0.16560301730728,8,90.6725,114.135,0.332001029264323
"ENSMUSG00000044674","Fzd1",1.595,1.65,2.32,0.83,0.563534762522622,0.353313330735187,8,1.415,1.775,0.326810316267108
"ENSMUSG00000044676","ZNF23",13.05125,12.72,16.06,10.96,1.89199394064267,0.14496649291391,8,13.8675,12.235,-0.18067974395938
"ENSMUSG00000044700","Tmem201",25.94125,24.39,38.32,19.12,5.8454095237203,0.225332608248265,8,29.085,22.7975,-0.351385998910467
"ENSMUSG00000044707","Ccnjl",0.97375,0.965,1.43,0.59,0.34533368955672,0.354643070148108,8,0.88,1.0675,0.278372983739397
"ENSMUSG00000044708","Kcnj10",12.93875,12.78,16.18,7.92,2.71060055285593,0.209494777536928,8,14.7525,11.125,-0.407122237577274
"ENSMUSG00000044709","Gemin7",50.9975,52.45,57.15,42.64,4.96973051870737,0.0974504734292342,8,50.9875,51.0075,0.000565779408954737
"ENSMUSG00000044712","Slc38a6",25.69375,27.185,31.45,18.15,5.21924717477804,0.203132947692651,8,26.8575,24.53,-0.130772688841726
"ENSMUSG00000044715","Gskip",23.485,23.6,27.16,18.1,3.18176051895802,0.135480541577944,8,21.74,25.23,0.214779086754308
"ENSMUSG00000044716","Dok7",9.1525,8.69,12.35,7.58,1.55186293577383,0.169556179816862,8,8.53,9.775,0.196529421633997
"ENSMUSG00000044730","C1orf109",4.99875,5.04,6.22,3.27,0.868207307370439,0.173684882694762,8,4.8125,5.185,0.107535915850331
"ENSMUSG00000044734","Serpinb1a",5.02875,4.625,7.64,2.02,1.82794527504831,0.363498936126931,8,5.6375,4.42,-0.350938681810107
"ENSMUSG00000044763","Trmt10c",4.965,4.84,5.76,4.57,0.454564155459459,0.0915537070411801,8,4.7275,5.2025,0.13809974462425
"ENSMUSG00000044768","MACIR",16.7325,16.995,24.48,9.93,4.93415139613693,0.294884290819479,8,15.1575,18.3075,0.272386597610428
"ENSMUSG00000044770","Scml4",0.80125,0.755,1.33,0.34,0.318632681491221,0.397669493280775,8,0.7175,0.885,0.302318542097682
"ENSMUSG00000044783","Hjurp",6.50125,6.49,8.68,4.21,1.32567435669549,0.203910687436338,8,6.71,6.2925,-0.0926651917920118
"ENSMUSG00000044786","Zfp36",2.00875,1.805,4.17,1.16,1.00230359672107,0.498968809817585,8,2.49,1.5275,-0.704608469353867
"ENSMUSG00000044788","Fads6",0.7025,0.59,1.26,0.3,0.362166102381608,0.515538935774532,8,0.9475,0.4575,-1.04872603981642
"ENSMUSG00000044791","Setd2",5.51875,5.36,6.93,4.41,0.899244722769376,0.162943551124689,8,5.69,5.3475,-0.0895478386088166
"ENSMUSG00000044792","Isca1",110.43,106.355,127.51,101.19,9.95904900795539,0.0901842706506872,8,110.1675,110.6925,0.00685872918862232
"ENSMUSG00000044795","Cyb5d1",8.90625,9.03,11.05,7.41,1.1767866355947,0.132130429259755,8,8.95,8.8625,-0.0141723687156373
"ENSMUSG00000044807","Znf354c",8.48625,8.12,11.53,7.48,1.29524335827012,0.152628470557681,8,7.7775,9.195,0.241514492233325
"ENSMUSG00000044811","Cd300c2",4.2925,4.235,6.29,1.96,1.52181986919797,0.354529963703661,8,5.5175,3.0675,-0.84674259355662
"ENSMUSG00000044813","Shb",1.04375,0.795,2.25,0.53,0.609752584484653,0.584194092919428,8,1.3475,0.74,-0.86381007392977
"ENSMUSG00000044816","C2orf80",6.7375,6.92,10.49,1.41,3.00191248563788,0.445552873564063,8,4.29,9.185,1.09812288247256
"ENSMUSG00000044835","Ankrd45",18.72375,18.265,21.59,15.74,1.93098744169919,0.103130379421814,8,19.3,18.1475,-0.0888252842965161
"ENSMUSG00000044847","Lsm11",0.81875,0.805,1.12,0.51,0.20074415131135,0.245183696258138,8,0.845,0.7925,-0.092427440284768
"ENSMUSG00000044857","Lemd2",2.3875,2.51,3.57,1.13,0.846399939238453,0.354513063555373,8,2.835,1.94,-0.547057414525852
"ENSMUSG00000044864","ANKRD50",4.52375,4.515,5.19,3.48,0.555978866504834,0.122902208677499,8,4.425,4.6225,0.06298193750342
"ENSMUSG00000044876","ZNF444",29.4925,30.37,35,21.7,5.45510442482216,0.184965819270057,8,27.93,31.055,0.15300479651325
"ENSMUSG00000044881","COA4",5.055,4.95,7.03,3.56,1.19102596829072,0.235613445754842,8,5.1875,4.9225,-0.0756332562950425
"ENSMUSG00000044894","Uqcrq",426.50125,437.065,527.43,321.29,88.936919288336,0.208526749425321,8,397.7075,455.295,0.195093388243034
"ENSMUSG00000044906","Las2",3.4475,3.515,4.1,2.37,0.611479470511597,0.177368954463117,8,3.3375,3.5575,0.0920691957368254
"ENSMUSG00000044912","Syt16",35.8525,34.605,49.73,21.22,9.49865516796983,0.264937038364684,8,28.52,43.185,0.598539130278922
"ENSMUSG00000044916","PANDA_011306",1.4075,1.375,2.6,0.68,0.609326325894895,0.43291390827346,8,1.4075,1.4075,-1.60171325190746e-16
"ENSMUSG00000044927","H1-10",1.37375,1.28,2.48,0.47,0.694651762704574,0.505660973761291,8,1.53,1.2175,-0.329368031776447
"ENSMUSG00000044933","Sstr3",6.885,6.82,9.35,3,2.17553934199578,0.315982475235407,8,5.1525,8.6175,0.741884226813393
"ENSMUSG00000044934","Znf367",4.31625,4.09,5.62,3.09,0.951719308860098,0.220496799040857,8,4.6475,3.985,-0.221823545468314
"ENSMUSG00000044948","Cfap43",0.63625,0.71,1.08,0.07,0.318744747855889,0.500974063427723,7,0.4125,0.86,1.05812590822557
"ENSMUSG00000044949","Ubtd2",3.31625,3.57,4.15,1.85,0.848981532694995,0.256006493085562,8,3.18,3.4525,0.118578851772124
"ENSMUSG00000044950","Pwwp2a",2.0725,2.06,2.86,1.48,0.522623874584499,0.25217074768854,8,2.4525,1.6925,-0.53483328457407
"ENSMUSG00000044952","KCTD21",7.9575,7.93,10.27,6.16,1.33857867050945,0.16821598121388,8,7.7125,8.2025,0.0888539313586899
"ENSMUSG00000044968","Napepld",2.5375,2.69,3.3,1.05,0.733947253846332,0.289240297082298,8,2.18,2.895,0.409071832442455
"ENSMUSG00000044982","Sft2d3",2.95125,3.025,3.79,1.87,0.719194738181928,0.243691567363635,8,2.9425,2.96,0.00855186286480547
"ENSMUSG00000044986","Tst",62.42125,53.275,89.33,44.35,18.225317114623,0.29197295976327,8,76.005,48.8375,-0.638094420208307
"ENSMUSG00000044991","Shld1",10.7675,10.41,14.17,8.83,1.7465292112399,0.16220378093707,8,10.9175,10.6175,-0.040194688985912
"ENSMUSG00000045007","Tubg2",48.91875,51.655,54.36,36.07,6.46504985617722,0.13215893407287,8,44.58,53.2575,0.256582818140555
"ENSMUSG00000045009","Prrt3",30.705,29.53,41.43,23.63,6.93865775410284,0.225978106305254,8,26.1175,35.2925,0.434330462490211
"ENSMUSG00000045027","Prss22",2.1175,2.025,3.13,1.6,0.445284820568332,0.210287990823297,8,2.2325,2.0025,-0.156783744872458
"ENSMUSG00000045031","Cetn4",5.0175,5.17,6.07,4.08,0.702297250864211,0.139969556724307,8,4.47,5.565,0.316043362788966
"ENSMUSG00000045034","Ankrd34b",3.735,3.76,4.61,2.98,0.614049788581629,0.164404227197223,8,4.04,3.43,-0.236083225625805
"ENSMUSG00000045038","Prkce",59.9325,60.195,78.74,43.45,12.0467064260023,0.201004570575269,8,50.6,69.265,0.452981466524891
"ENSMUSG00000045039","Megf8",6.4175,6.06,9.42,4.92,1.31955349591118,0.205617997025506,8,6.5425,6.2925,-0.0561999483753319
"ENSMUSG00000045045","Lrfn4",2.995,2.87,4.33,1.83,0.789611115857492,0.263643110469947,8,2.9025,3.0875,0.0891132966507213
"ENSMUSG00000045062","PCDHB4",3.40375,3.335,4.68,2.67,0.622045875662375,0.182753103389607,8,3.5275,3.28,-0.104919416134729
"ENSMUSG00000045064","Zc2hc1c",1.495,1.43,1.95,1.17,0.290221590217839,0.194128153991866,8,1.4075,1.5825,0.168957303653259
"ENSMUSG00000045071","KIAA1958",2.27375,2.475,2.9,1.2,0.556107325201581,0.244577163365181,8,2.6475,1.9,-0.478416976648834
"ENSMUSG00000045078","Rnf216",11.39,11.39,13.92,9.1,1.61911792564435,0.142152583463068,8,10.08,12.7,0.333303334313135
"ENSMUSG00000045083","Lingo2",9.96375,9.895,13.53,7.26,2.48739070111633,0.249644029719366,8,8.2575,11.67,0.498976507661488
"ENSMUSG00000045087","S1pr5",4.8875,5.13,5.68,3.33,0.779390787731033,0.159466145827321,8,5.1025,4.6725,-0.126983598418176
"ENSMUSG00000045092","S1pr1",60.225,58.475,78.03,46.15,11.7358121028877,0.19486612042985,8,69.49,50.96,-0.447432554261657
"ENSMUSG00000045094","Arhgef37",0.525,0.415,1.05,0.36,0.238507262542914,0.454299547700788,8,0.5825,0.4675,-0.316683608048162
"ENSMUSG00000045095","Magi1",11.8725,12.335,13.29,9.84,1.36999217933117,0.115392055534316,8,11.065,12.68,0.196534689309125
"ENSMUSG00000045098","Kmt5b",11.92375,10.69,17.22,9.05,3.10916588492798,0.260754031653463,8,11.475,12.3725,0.108633769247697
"ENSMUSG00000045100","Slc25a26",7.57625,7.555,8.69,6.15,0.80834818346693,0.106695025041007,8,7.6575,7.495,-0.030940899404691
"ENSMUSG00000045103","Dmd",13.37125,13.165,17.62,10.43,2.64202540000767,0.197590008414148,8,13.69,13.0525,-0.0687911412546842
"ENSMUSG00000045106","Ccdc73",0.82125,0.73,1.2,0.58,0.248678650930415,0.302805054405377,8,0.8775,0.765,-0.197697894083419
"ENSMUSG00000045107","Saysd1",6.95375,6.99,8.2,5.84,0.869284393707178,0.125009440044175,8,6.8375,7.07,0.0482343493854023
"ENSMUSG00000045114","Prrt2",127.4075,131.14,162.34,96.29,20.1580276458643,0.158216962469747,8,137.4725,117.3425,-0.228415616187241
"ENSMUSG00000045128","Rpl18a",488.87625,490.06,603.13,391.15,66.9391580760363,0.136924544966208,8,498.9775,478.775,-0.0596268190881639
"ENSMUSG00000045136","TUBB2B",58.19625,61.81,64.52,40.55,8.22686529001174,0.141364182228438,8,59.6575,56.735,-0.0724632629452996
"ENSMUSG00000045140","Pigw",1.30375,1.34,1.79,0.72,0.35132148484584,0.269469978788755,8,1.4075,1.2,-0.229923412669297
"ENSMUSG00000045160","Bola3",31.7725,30.785,43.45,26.8,5.54167780163579,0.174417430219082,8,33.3475,30.1975,-0.143144980385845
"ENSMUSG00000045165","C16orf54",0.87875,0.855,1.31,0.38,0.289602560170215,0.329561946139647,8,0.94,0.8175,-0.201212306254383
"ENSMUSG00000045174","Amer3",7.0225,7.465,7.92,5.08,0.967098015419622,0.137714206538928,8,6.92,7.125,0.0421119787291602
"ENSMUSG00000045176","Borcs6",16.735,17.36,20.53,13.21,2.74060472992993,0.163764847919326,8,17.9525,15.5175,-0.210276007011931
"ENSMUSG00000045180","Shroom2",17.84,17.015,21.45,14.61,2.57254737565705,0.144201086079431,8,18.5725,17.1075,-0.118532427045061
"ENSMUSG00000045193","CIRBP",59.78375,61.48,67.8,50.18,7.73024844823428,0.129303505521723,8,63.705,55.8625,-0.189523290512739
"ENSMUSG00000045201","Lrrc3b",8.7475,8.72,11.57,6.53,1.55443834597213,0.177700868359203,8,8.94,8.555,-0.0634997151650615
"ENSMUSG00000045205","Dpy19l4",3.39,3.34,4.05,2.83,0.434412575455966,0.128145302494385,8,3.39,3.39,0
"ENSMUSG00000045210","Vcpip1",8.57375,8.565,9.74,7.49,0.843850655371807,0.0984225870093958,8,8.2225,8.925,0.118261257214769
"ENSMUSG00000045211","Nudt18",29.83875,30.01,33.7,25.8,3.099969757917,0.103890737980546,8,31.2725,28.405,-0.138744996460142
"ENSMUSG00000045216","Hs6st1",4.2925,4.115,5.38,3.45,0.664889894214502,0.154895723754106,8,4.4725,4.1125,-0.121037572872894
"ENSMUSG00000045237","EOLA1",14.1275,14.29,17.45,10.22,2.95057742532833,0.208853471975107,8,12.4175,15.8375,0.350944785595461
"ENSMUSG00000045246","Kcng4",0.97875,0.85,1.61,0.56,0.385577025841975,0.393948429979029,8,0.9675,0.99,0.0331330085832345
"ENSMUSG00000045248","Med26",5.90375,5.79,8.34,3.73,1.36275914966659,0.230829413451889,8,5.66,6.1475,0.119177567034334
"ENSMUSG00000045251","ZNF688",12.865,12.08,17.34,9.65,2.46038324540827,0.191246268589838,8,13.77,11.96,-0.203295315381398
"ENSMUSG00000045252","Znf574",12.31375,11.825,16.01,10.65,1.86293882653955,0.151289316945655,8,12.6175,12.01,-0.0711841523794818
"ENSMUSG00000045257","--",19.90125,19.815,23.96,15.76,2.76193222995372,0.13878184686659,8,20.5975,19.205,-0.100982200256589
"ENSMUSG00000045259","Klhdc9",4.61625,4.135,6.23,3.41,1.21464795017204,0.263124386714767,8,5.6325,3.6,-0.645633923799309
"ENSMUSG00000045268","Znf691",1.52625,1.48,2.49,0.7,0.517713034135983,0.339205919171815,8,1.4075,1.645,0.224804772046695
"ENSMUSG00000045282","Tmem86b",0.70875,0.64,1.23,0.29,0.349670763514971,0.493362629298019,8,0.7025,0.715,0.0254091640277237
"ENSMUSG00000045284","Dcaf12l1",17.34,16.57,21.14,14.07,2.45841993390645,0.141777389498642,8,16.5875,18.0925,0.12528807154714
"ENSMUSG00000045287","Rtn4rl1",23.79875,21.315,32.91,16.97,6.79588622939327,0.285556435921772,8,18.4125,29.185,0.664512622888295
"ENSMUSG00000045294","Insig1",27.09375,27.06,32.24,22.27,3.07369920221779,0.113446798697773,8,28.42,25.7675,-0.141348757570784
"ENSMUSG00000045302","Preb",27.92,27.59,30.64,24.98,2.20812137347565,0.0790874417433973,8,27.645,28.195,0.0284197532961907
"ENSMUSG00000045312","Lhfpl2",4.345,3.94,5.84,3.11,1.08173141636122,0.248960049795448,8,3.7125,4.9775,0.422931551827087
"ENSMUSG00000045314","Sowahb",2.01125,1.665,3.82,0.98,0.969954895858565,0.482264708941487,8,1.985,2.0375,0.0376423339601737
"ENSMUSG00000045316","Fahd1",11.77,11.51,15.29,9.45,2.05523721258642,0.174616585606323,8,12.975,10.565,-0.296416409664909
"ENSMUSG00000045319","Proser2",0.94625,0.935,1.33,0.48,0.290316945029787,0.306807867931083,8,1.0375,0.855,-0.278818514443501
"ENSMUSG00000045333","Znf423",8.63,8.755,11.29,5.2,2.11410230864747,0.244971298800402,8,7.08,10.18,0.523854251505563
"ENSMUSG00000045348","Nyap1",5.10375,5.01,6.27,4.35,0.577257988870042,0.113104675752151,8,4.7875,5.42,0.178985205131242
"ENSMUSG00000045349","Sh2d5",37.7,32.255,80.95,26.38,17.7358708352794,0.470447502262053,8,44.225,31.175,-0.50445892763544
"ENSMUSG00000045374","Wdr81",3.665,3.66,4.47,2.71,0.6718418181175,0.183312910809686,8,3.7475,3.5825,-0.0649440476303714
"ENSMUSG00000045377","Tmem88",2.22625,2.13,2.96,1.73,0.462661168829692,0.207820850681501,8,2.1775,2.275,0.063165444391414
"ENSMUSG00000045404","Kcnk13",5.00625,5.35,7.55,2.53,1.74833747559544,0.349230956423558,8,3.65,6.3625,0.801528814309903
"ENSMUSG00000045409","Trim39",3.83625,3.89,4.19,3.46,0.30213230309159,0.0787571985901832,8,3.9275,3.745,-0.068627660828707
"ENSMUSG00000045410","Akr1e2",9.685,9.725,10.53,8.27,0.664959719510459,0.0686587216840949,8,9.82,9.55,-0.0402181382322249
"ENSMUSG00000045411","Fv1",53.40625,52.875,70.08,43.26,8.88008677161595,0.166274298824874,8,54.4925,52.32,-0.0586940400628753
"ENSMUSG00000045414","Dipk2a",2.8225,2.87,3.54,1.83,0.623234649687763,0.220809441873432,8,2.53,3.115,0.299987725950985
"ENSMUSG00000045427","Hnrnph2",70.15375,69.955,77.18,65.99,3.69889148452421,0.0527254991290446,8,68.42,71.8875,0.0713218114445781
