"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","significant"
6.41799335844477e-07,0.547101504866084,0.804,0.767,0.0157073969454577,"16","Rps3",TRUE
7.31195674343397e-07,1.29271617197576,0.303,0.253,0.0178952829338803,"16","Fbl",TRUE
8.70747699900793e-07,0.943675804600845,0.295,0.252,0.021310679207372,"16","Zdhhc20",TRUE
9.27424228907521e-07,0.295472314997792,0.263,0.203,0.0226977805782827,"16","Atp9a",TRUE
9.83209478626442e-07,0.679450492703095,0.312,0.258,0.0240630687799035,"16","Stxbp3",TRUE
1.13712405874302e-06,0.371785204486827,0.375,0.316,0.0278299742136766,"16","Cystm1",TRUE
1.15513003586499e-06,0.674751678160407,0.323,0.279,0.0282706524977598,"16","Efcab14",TRUE
1.19192384022493e-06,0.80370648959017,0.261,0.209,0.0291711440656649,"16","Inpp5f",TRUE
1.36313644959794e-06,0.721406802099755,0.44,0.414,0.0333614014674599,"16","Pfdn2",TRUE
1.383100454305e-06,0.439372611459565,0.344,0.289,0.0338500005186607,"16","Psd3",TRUE
1.38430746956884e-06,0.89007155055942,0.278,0.231,0.0338795410102278,"16","Aktip",TRUE
2.9335192928712e-06,0.706595370168574,0.293,0.243,0.0717949511737296,"16","Insig1",FALSE
3.12375034617452e-06,0.270812092119397,0.619,0.596,0.0764506659722751,"16","Ncl",FALSE
3.12739718830771e-06,0.695316021991255,0.308,0.257,0.0765399187866428,"16","Slk",FALSE
4.92653176363403e-06,0.348822936234723,0.304,0.247,0.120571938383179,"16","Ncam2",FALSE
6.0476480367528e-06,0.369590645725695,0.342,0.29,0.148010138051488,"16","Ss18l2",FALSE
6.35155130078675e-06,0.776686515242417,0.362,0.325,0.155447866535455,"16","Dleu2",FALSE
1.28730914303732e-05,0.440646233879087,0.43,0.402,0.315056039666954,"16","Lap3",FALSE
1.29563522341542e-05,0.446625095102377,0.33,0.277,0.317093764578691,"16","Marcksl1",FALSE
1.33506410243943e-05,0.344927561726622,0.502,0.499,0.326743588431025,"16","Rdx",FALSE
1.3382762825849e-05,0.793189321935522,0.268,0.222,0.327529737399829,"16","Tm7sf3",FALSE
1.5502966055739e-05,0.513886856150152,0.439,0.412,0.379419591248155,"16","Pcnp",FALSE
1.72332772379676e-05,0.297051740522778,0.329,0.278,0.421767227122018,"16","Slc8a1",FALSE
1.75444178470008e-05,0.805563344850086,0.254,0.207,0.429382082387497,"16","Plpbp",FALSE
1.92070743563437e-05,0.417488681859427,0.523,0.531,0.470073937797156,"16","Mat2a",FALSE
2.06843613736898e-05,0.336533292569856,0.466,0.417,0.506229060259685,"16","Fosb",FALSE
2.27932025445099e-05,0.585436772966443,0.263,0.22,0.557840839074334,"16","Atrn",FALSE
2.8844010519122e-05,0.340040295270315,0.881,0.848,0.705928313444992,"16","Rps27a",FALSE
3.81544475851408e-05,0.47770674224393,0.288,0.239,0.933791950198735,"16","Utp14b",FALSE
4.35682595427525e-05,0.336062724530751,0.369,0.311,1,"16","Pou3f3",FALSE
4.78208044736044e-05,0.391630249437622,0.432,0.402,1,"16","Dync1h1",FALSE
6.03677288851374e-05,0.853914389902806,0.363,0.337,1,"16","Ppp1cc",FALSE
6.17168801016907e-05,0.587416568944466,0.346,0.315,1,"16","Sypl",FALSE
6.29163501055338e-05,0.748206870804108,0.273,0.228,1,"16","Rassf2",FALSE
6.41865424210264e-05,0.553110572294707,0.336,0.296,1,"16","Gkap1",FALSE
7.98314513458823e-05,0.559059770300322,0.468,0.464,1,"16","Ubxn1",FALSE
8.90284160648019e-05,0.320237355302496,0.31,0.261,1,"16","Fscn1",FALSE
0.000100209355730893,0.835882262944424,0.262,0.222,1,"16","Ptk2",FALSE
0.000102658378604417,0.608545285375554,0.293,0.253,1,"16","Fam204a",FALSE
0.000120131459088505,0.516344337637633,0.462,0.447,1,"16","Tra2a",FALSE
0.00013340801525592,0.634456936182177,0.257,0.215,1,"16","Pde6d",FALSE
0.000142910134720124,0.384298309763715,0.307,0.265,1,"16","Omg",FALSE
0.000190394920384877,0.523405283843858,0.258,0.218,1,"16","Slu7",FALSE
0.000200271742187515,0.476241951804945,0.449,0.426,1,"16","Nktr",FALSE
0.000241044195704374,0.787504676311469,0.276,0.24,1,"16","Rictor",FALSE
0.000241375372483345,0.420696389028454,0.34,0.304,1,"16","Etv1",FALSE
0.000341455106534646,0.31568888604683,0.508,0.513,1,"16","Ppp2ca",FALSE
0.000387028101880614,0.688681553719886,0.371,0.345,1,"16","Spop",FALSE
0.000543065923009496,0.353139099971612,0.399,0.388,1,"16","Tmem258",FALSE
0.000681307313577894,0.488805816912269,0.424,0.406,1,"16","mt-Nd6",FALSE
0.00076818209656965,0.546309356682449,0.369,0.351,1,"16","Cldnd1",FALSE
0.000785866640631737,0.333865938807896,0.49,0.494,1,"16","Zfand5",FALSE
0.00091304832883828,0.410588627703378,0.326,0.288,1,"16","Kif3a",FALSE
0.000955374400087971,0.497429976619453,0.374,0.35,1,"16","Arid4b",FALSE
0.0010282411758475,0.285721629364003,0.43,0.413,1,"16","Zmat2",FALSE
0.00103779330614913,0.434948030949509,0.265,0.229,1,"16","Tpd52",FALSE
0.00115076243918979,1.2265497603167,0.277,0.249,1,"16","Cenpb",FALSE
0.00122657070545883,0.408571868651948,0.305,0.269,1,"16","Fmnl2",FALSE
0.001362110361649,0.739568824244396,0.258,0.226,1,"16","Crebzf",FALSE
0.00143970299807792,0.340901871643055,0.282,0.238,1,"16","Csmd3",FALSE
0.00145222275064111,0.748960730765285,0.319,0.294,1,"16","Baz2b",FALSE
0.00148529180213278,0.552474008016198,0.36,0.336,1,"16","Specc1",FALSE
0.00164052232418117,0.414035644474137,0.304,0.273,1,"16","Cdip1",FALSE
0.00167473634790257,0.719437624463829,0.392,0.375,1,"16","Pink1",FALSE
0.00218243440023479,0.823041163975178,0.331,0.309,1,"16","Tcf12",FALSE
0.00247565863815369,0.333806739477687,0.334,0.306,1,"16","Hsph1",FALSE
0.00269141569407967,0.629893181720981,0.274,0.245,1,"16","Zfp664",FALSE
0.00285838671924945,0.294745314760297,0.52,0.525,1,"16","Mycbp2",FALSE
0.00290082876721376,0.581045083829717,0.362,0.351,1,"16","Dctn4",FALSE
0.00325176602402902,0.300287279596731,0.27,0.234,1,"16","Dusp3",FALSE
0.00360270588660566,0.496905316059924,0.279,0.246,1,"16","Ilf2",FALSE
0.00445553275994848,0.38754965655949,0.284,0.258,1,"16","Usp22",FALSE
0.00446954594227093,0.915051201050231,0.29,0.264,1,"16","Itsn2",FALSE
0.00461593815501209,0.381258071535073,0.828,0.817,1,"16","Rps3a1",FALSE
0.00600803619433438,0.32555578139006,0.395,0.392,1,"16","Rnf130",FALSE
0.00607952851675126,0.313580867270555,0.405,0.4,1,"16","Emc10",FALSE
0.00655242828806998,0.320017224534828,0.259,0.228,1,"16","Sc5d",FALSE
0.00745979310576522,0.338318272599568,0.276,0.253,1,"16","Pigyl",FALSE
0.00808130553898969,0.433756905624138,0.29,0.263,1,"16","Pafah1b2",FALSE
0,4.38686567099177,0.696,0.082,0,"23","Rgs5",TRUE
0,3.65839859623339,0.657,0.076,0,"23","Vtn",TRUE
0,3.27244020224568,0.511,0.066,0,"23","Myl9",TRUE
0,3.730030255462,0.414,0.037,0,"23","Higd1b",TRUE
0,3.68244754247499,0.371,0.035,0,"23","Ndufa4l2",TRUE
5.23598299247062e-284,3.49032193383202,0.278,0.023,1.28145447757726e-279,"23","Myh11",TRUE
1.11147781857521e-248,3.64171645734427,0.267,0.023,2.72023081318096e-244,"23","Abcc9",TRUE
4.53386334007799e-210,3.05514222630013,0.718,0.221,1.10961771385069e-205,"23","Cald1",TRUE
5.45362314737398e-200,3.6182601519828,0.284,0.032,1.33471972908831e-195,"23","Ifitm1",TRUE
5.6490430527817e-172,2.32716336176042,0.582,0.14,1.38254679673779e-167,"23","Igfbp7",TRUE
3.60105867813822e-167,3.25594227935826,0.369,0.063,8.81323100887548e-163,"23","Mylk",TRUE
7.22122859969416e-153,2.90818468979492,0.319,0.051,1.76732348748915e-148,"23","Tpm2",TRUE
6.7009746937927e-151,3.54111327029042,0.28,0.04,1.63999654655883e-146,"23","Cox4i2",TRUE
1.89211352023947e-140,2.81952693021309,0.28,0.043,4.63075862943409e-136,"23","Tagln",TRUE
2.13613541988345e-128,3.1962157782874,0.276,0.044,5.22797782662276e-124,"23","Bgn",TRUE
3.34636861072345e-123,2.80078494103934,0.297,0.054,8.18990253788457e-119,"23","Acta2",TRUE
3.15497899350017e-113,2.97639234236863,0.276,0.049,7.72149558869232e-109,"23","Atp13a5",TRUE
4.09029139105479e-110,2.50416263831495,0.39,0.095,1.00105791504675e-105,"23","Rgs4",TRUE
6.00879129073754e-99,3.13139810926953,0.364,0.094,1.4705915804951e-94,"23","Pdgfrb",TRUE
3.83808325936148e-98,3.29329021556004,0.267,0.052,9.39332496896128e-94,"23","Notch3",TRUE
5.23066439815042e-97,2.72988582438114,0.384,0.101,1.28015280480333e-92,"23","Itga1",TRUE
3.30672379453423e-96,2.91028890553026,0.252,0.047,8.09287581474307e-92,"23","Zic1",TRUE
5.2744750965875e-92,3.29939902421284,0.256,0.051,1.29087503513883e-87,"23","Ecm2",TRUE
2.42842365592772e-89,1.7274722103485,0.405,0.116,5.94332405551749e-85,"23","Mgp",TRUE
1.3676312192312e-70,2.86635796419563,0.25,0.059,3.34714064594644e-66,"23","P2ry14",TRUE
3.42489112734724e-60,2.30921408130112,0.442,0.188,8.38207854506963e-56,"23","Crip1",TRUE
3.67837151840047e-53,1.90153559836519,0.321,0.105,9.00244645413331e-49,"23","Tm4sf1",TRUE
6.43527445625696e-51,2.42370173910513,0.284,0.091,1.57496907042433e-46,"23","Nbl1",TRUE
4.45789779653067e-48,1.2563691442088,0.401,0.154,1.09102590672291e-43,"23","Hspb1",TRUE
6.21921216596513e-45,2.65757148140824,0.315,0.118,1.52208998549831e-40,"23","Ebf1",TRUE
9.82881355369211e-43,2.24425682194172,0.414,0.196,2.40550382913061e-38,"23","Gng11",TRUE
2.68120889085675e-42,2.82556249098938,0.25,0.083,6.56199063948282e-38,"23","Map3k20",TRUE
5.67236114540312e-42,2.80294800957293,0.308,0.122,1.38825366672596e-37,"23","Myo1b",TRUE
6.1939740828141e-42,1.62414249102963,0.282,0.095,1.51591321702792e-37,"23","Car4",TRUE
5.46716222369359e-40,2.67254484484115,0.308,0.123,1.33803328262677e-35,"23","Filip1l",TRUE
6.19108093135841e-40,2.19981522352957,0.343,0.148,1.51520514714066e-35,"23","Gm13889",TRUE
3.15386344016059e-37,2.3714672768641,0.272,0.101,7.71876538344904e-33,"23","Rbpms",TRUE
7.86950585962506e-37,2.06929035054712,0.291,0.112,1.92598286408464e-32,"23","Arhgap29",TRUE
1.20705751305829e-34,2.63087920493027,0.25,0.093,2.95415255745885e-30,"23","Phldb2",TRUE
1.07944037961233e-29,1.79999633187551,0.287,0.125,2.6418223850632e-25,"23","Rarres2",TRUE
1.03366054136029e-27,1.32289596639982,0.375,0.197,2.52978080892518e-23,"23","Sept4",TRUE
1.75937322079262e-26,0.500417120746389,0.985,0.992,4.30589002056786e-22,"23","AY036118",TRUE
3.3150095454956e-26,0.311417265314884,0.998,0.997,8.11315436164593e-22,"23","mt-Co2",TRUE
5.46727127718421e-26,0.306376237860404,1,0.999,1.33805997237806e-21,"23","mt-Atp6",TRUE
8.82030131376099e-26,2.70918699238083,0.28,0.134,2.15868054352986e-21,"23","Flna",TRUE
2.64972364354245e-24,0.326984650786839,0.998,0.99,6.48493364520579e-20,"23","mt-Cytb",TRUE
3.03158571456648e-24,1.73957520171638,0.287,0.134,7.41950287783e-20,"23","Col4a1",TRUE
3.30593721761962e-24,0.952502637307985,0.75,0.721,8.09095074640227e-20,"23","Myl6",TRUE
4.85482755364897e-24,2.08724588500177,0.323,0.174,1.18817049548005e-19,"23","Dlc1",TRUE
8.45004789819326e-24,0.519294181005025,1,1,2.06806472260382e-19,"23","Gm42418",TRUE
1.34334513292467e-22,0.271191769090098,1,0.999,3.28770287831985e-18,"23","mt-Co3",TRUE
6.61445550592374e-22,1.71493536662369,0.388,0.232,1.61882184051978e-17,"23","Utrn",TRUE
9.89265171880159e-22,1.85608453865271,0.468,0.34,2.4211275816595e-17,"23","Mprip",TRUE
1.24958633084971e-21,1.749045544806,0.31,0.167,3.05823758612158e-17,"23","Gucy1b1",TRUE
1.96188301884932e-21,0.484171176026256,0.821,0.662,4.80151250033182e-17,"23","Atp1a2",TRUE
1.24480900657009e-20,2.1893281695334,0.317,0.178,3.04654556267965e-16,"23","Tns1",TRUE
6.8851701083484e-19,2.02558595529118,0.269,0.142,1.68507653231719e-14,"23","Lhfp",TRUE
8.19624191820805e-19,1.93430091496223,0.362,0.234,2.00594824706224e-14,"23","Sept11",TRUE
1.51594477382008e-18,0.287729671085962,0.996,0.987,3.71012323944727e-14,"23","mt-Nd4",TRUE
6.4327039086322e-17,2.20239419581528,0.261,0.143,1.57433995459864e-12,"23","Plce1",TRUE
1.93918765330972e-16,0.641790198152095,0.834,0.729,4.74596786271021e-12,"23","Ptn",TRUE
1.33575698467625e-15,1.51472372285046,0.463,0.368,3.26913164429665e-11,"23","Tpm1",TRUE
1.45365462751935e-15,1.85507992992753,0.371,0.253,3.55767433539087e-11,"23","Myh9",TRUE
4.20878745901585e-15,1.66962029273486,0.263,0.145,1.03005864271954e-10,"23","Adap2",TRUE
5.25085379805834e-15,1.96199609934954,0.278,0.165,1.2850939585368e-10,"23","Inpp4b",TRUE
5.23144362740234e-13,0.398885481253939,0.83,0.813,1.28034351337045e-08,"23","Ptma",TRUE
5.36771279286017e-11,0.684190990722552,0.276,0.162,1.3136940289246e-06,"23","Ifitm3",TRUE
1.45684460568418e-10,0.898528767042367,0.267,0.156,3.56548148795147e-06,"23","Cspg4",TRUE
1.62879986789241e-10,1.48214088377291,0.272,0.171,3.98632479667988e-06,"23","Ifitm2",TRUE
1.21408385482663e-09,1.0916782672331,0.442,0.355,2.9713488263027e-05,"23","Epas1",TRUE
3.6680205998925e-09,1.47389121891471,0.371,0.301,8.97711361617691e-05,"23","Nr2f2",TRUE
3.93954678729517e-09,0.627048514936727,0.528,0.44,9.64164680722619e-05,"23","Mef2c",TRUE
1.84915775258739e-08,1.41094607240167,0.414,0.373,0.000452562868368237,"23","Pitpnc1",TRUE
5.64490300135507e-08,0.264738261221558,0.209,0.354,0.00138153356055164,"23","Atp6v0d1",TRUE
7.06844678278559e-08,0.269365281429255,0.886,0.89,0.00172993166561895,"23","Rps21",TRUE
3.272588157323e-07,0.262788389535648,0.2,0.326,0.00800933225623231,"23","Mphosph8",TRUE
3.49744498197513e-07,0.27590108702535,0.149,0.262,0.00855964684888593,"23","Ddx46",TRUE
7.39056279167357e-07,0.344102877888771,0.231,0.374,0.0180876633763419,"23","Cbx1",TRUE
7.79025190857414e-07,1.65948271689545,0.261,0.192,0.0190658625210443,"23","Cyb5r3",TRUE
1.08578271054382e-06,0.274209360183875,0.144,0.255,0.0265734460578495,"23","Ctdsp2",TRUE
1.2570183459913e-06,0.322354899596282,0.147,0.26,0.0307642669997911,"23","Lsm12",TRUE
1.49012905954564e-06,0.275506377819212,0.843,0.854,0.0364694186033199,"23","Rps8",TRUE
1.49021206248766e-06,0.274364086835712,0.181,0.307,0.0364714500173231,"23","Fam133b",TRUE
1.94054155989757e-06,1.14606188713754,0.446,0.437,0.0474928141369331,"23","Itgb1",TRUE
2.18293482036737e-06,0.268675011614722,0.899,0.914,0.053425146793671,"23","mt-Nd3",FALSE
2.26864042452737e-06,0.276923242978816,0.177,0.295,0.0555227057498828,"23","Mib1",FALSE
2.75531380994972e-06,0.273956281823249,0.252,0.396,0.0674335501847094,"23","Vps28",FALSE
2.80764253652163e-06,0.262877436919259,0.164,0.28,0.0687142434388304,"23","Med21",FALSE
2.83445254852022e-06,0.299686890917236,0.241,0.381,0.069370391672484,"23","Pbrm1",FALSE
2.90869889138231e-06,0.286400332630862,0.19,0.306,0.0711874966676907,"23","Krcc1",FALSE
2.97043356170171e-06,0.314993822458061,0.276,0.432,0.0726983909890876,"23","Cct2",FALSE
3.27491971348525e-06,0.737042184951006,0.442,0.389,0.080150385067838,"23","Uchl1",FALSE
3.60741391828333e-06,0.29315902456185,0.89,0.895,0.0882878482360662,"23","Actb",FALSE
4.93603301560008e-06,0.299279985227629,0.147,0.253,0.120804472023796,"23","Pik3ca",FALSE
4.98060355431384e-06,0.32294095008279,0.19,0.309,0.121895291388277,"23","Ankrd40",FALSE
5.66823345567918e-06,0.319930818206447,0.194,0.318,0.138724345594292,"23","Eif1ax",FALSE
6.31100702647267e-06,0.342981915381276,0.226,0.361,0.154455585965892,"23","Ndfip2",FALSE
6.59541272385575e-06,0.850886026146732,0.254,0.179,0.161416131003646,"23","Plat",FALSE
6.62517825099832e-06,0.271147890951076,0.209,0.332,0.162144612514933,"23","Map7d1",FALSE
8.25008629255763e-06,0.258987299903342,0.196,0.313,0.201912611924055,"23","Polr2e",FALSE
8.5880602085053e-06,0.26156035947346,0.166,0.269,0.210184185542959,"23","Abcf1",FALSE
9.67224448113453e-06,0.316657371757214,0.194,0.309,0.236718511431286,"23","Ccar1",FALSE
9.99013225605553e-06,0.262672848919547,0.254,0.394,0.244498496834703,"23","Rer1",FALSE
1.01727878358305e-05,0.323714733733029,0.183,0.301,0.248968809494115,"23","Cdkn1b",FALSE
1.08517176560885e-05,1.21910271734348,0.334,0.283,0.265584937915109,"23","Dmd",FALSE
1.10157390884252e-05,0.316542980124704,0.177,0.286,0.269599198450118,"23","Wbp11",FALSE
1.11839181288484e-05,0.379159203949616,0.166,0.273,0.273715212285436,"23","Lamtor3",FALSE
1.41771184649368e-05,0.274644723727649,0.284,0.436,0.346970797310862,"23","Rps27l",FALSE
1.43091728200311e-05,0.251688366556177,0.248,0.382,0.350202695597442,"23","Rnf187",FALSE
1.49581645365465e-05,0.456467698995803,0.194,0.308,0.36608611886744,"23","Smarcc2",FALSE
1.62057827891375e-05,0.279831304838281,0.151,0.25,0.396620327981351,"23","Arih1",FALSE
1.81846300114569e-05,0.263023929136365,0.166,0.271,0.445050634900396,"23","Pias1",FALSE
1.87506806302844e-05,0.363853621218925,0.17,0.269,0.45890415774558,"23","Calu",FALSE
1.92873265076476e-05,0.61999680630002,0.371,0.312,0.472038028948166,"23","Sst",FALSE
1.98831966297518e-05,0.263604301145016,0.235,0.358,0.486621354316544,"23","Itpr2",FALSE
2.07257047257987e-05,0.345531070961388,0.192,0.302,0.507240897459199,"23","Mrps36",FALSE
2.20315456144185e-05,0.253053019422048,0.237,0.365,0.539200047367279,"23","Ccnl1",FALSE
2.30892145895029e-05,0.298039090244831,0.218,0.333,0.565085437863493,"23","Prrc2b",FALSE
2.31010378920866e-05,0.263017984928784,0.183,0.293,0.565374801370928,"23","Mat2b",FALSE
2.40549500107316e-05,0.262151685764688,0.159,0.258,0.588720846562644,"23","Slk",FALSE
2.40851536264646e-05,0.283479059329869,0.287,0.425,0.589460049854094,"23","Timm8b",FALSE
2.48910577250648e-05,0.298084277188745,0.231,0.358,0.609183746763236,"23","Sbds",FALSE
2.57511158957276e-05,0.365152529669373,0.181,0.288,0.630232810432037,"23","Fyttd1",FALSE
2.65038865839298e-05,0.32564645753303,0.168,0.27,0.648656120255098,"23","Smarca4",FALSE
2.73575198525539e-05,0.269461542345,0.172,0.269,0.669547940871404,"23","Chd8",FALSE
2.95403891119559e-05,0.392282772243985,0.172,0.278,0.72297148312601,"23","Kpna4",FALSE
3.16986658553944e-05,0.287296614649079,0.233,0.352,0.775793148144923,"23","Dnajb14",FALSE
3.33572756876672e-05,0.254830441253358,0.205,0.315,0.816385965179968,"23","Ctbp1",FALSE
3.39856817751126e-05,0.382463429850333,0.203,0.32,0.831765575764105,"23","Atf7ip",FALSE
3.67095355504925e-05,0.267017225116777,0.216,0.333,0.898429173062754,"23","Tardbp",FALSE
4.41473046918763e-05,0.315905452575453,0.239,0.359,1,"23","Trappc6b",FALSE
5.13352583374161e-05,0.29665949861338,0.155,0.255,1,"23","Fundc2",FALSE
5.69628019276212e-05,1.04129863358331,0.336,0.288,1,"23","Plxdc2",FALSE
6.2544637330548e-05,0.371262188847129,0.155,0.25,1,"23","Taf1",FALSE
6.43401118183731e-05,0.332137670202563,0.164,0.26,1,"23","Vkorc1",FALSE
6.64564002114618e-05,0.325500481588619,0.265,0.405,1,"23","Zmynd11",FALSE
6.72450802137873e-05,0.41829432943156,0.556,0.536,1,"23","Sptbn1",FALSE
7.85884132598682e-05,0.299510217069968,0.196,0.296,1,"23","Sec63",FALSE
8.30358772007061e-05,0.306974356962017,0.3,0.439,1,"23","Sdhb",FALSE
8.808995088728e-05,0.378104902280906,0.668,0.715,1,"23","Sept7",FALSE
8.87235317481541e-05,0.298475694609617,0.196,0.3,1,"23","Chd2",FALSE
9.02163701162957e-05,0.416757693037212,0.246,0.363,1,"23","Esd",FALSE
9.08532745596255e-05,0.29582284340142,0.205,0.313,1,"23","Cstb",FALSE
9.37429836742232e-05,0.256002423226065,0.194,0.3,1,"23","Rap1gds1",FALSE
9.41611872416044e-05,0.351227803207025,0.248,0.367,1,"23","Mier1",FALSE
0.000100287884700243,0.456517924654211,0.183,0.284,1,"23","Gm16286",FALSE
0.00010141253829461,0.995750612696111,0.416,0.398,1,"23","Hes1",FALSE
0.000106824459971552,0.377264040370705,0.207,0.31,1,"23","Nrd1",FALSE
0.00010982064877971,0.341314352667299,0.246,0.364,1,"23","Dennd5a",FALSE
0.000113693719811734,0.992492009347469,0.321,0.275,1,"23","Slc12a2",FALSE
0.000126391728589352,0.480955545182064,0.17,0.263,1,"23","Cirbp",FALSE
0.000127087677645552,0.366040777070487,0.278,0.404,1,"23","Ssr3",FALSE
0.000130887415314107,0.342756161224696,0.295,0.441,1,"23","Tra2b",FALSE
0.000133623692415106,0.285856648548525,0.226,0.339,1,"23","Rnf10",FALSE
0.000135301462748166,0.277246580054915,0.172,0.257,1,"23","Lrp6",FALSE
0.000137008889274284,0.350099214503281,0.159,0.25,1,"23","Ndufaf8",FALSE
0.000137485320012466,0.381623479927704,0.239,0.353,1,"23","Sltm",FALSE
0.000138384738665995,0.337366358197158,0.28,0.413,1,"23","Gtf2h5",FALSE
0.000143633764377772,0.287390080800891,0.231,0.338,1,"23","Ppp1cc",FALSE
0.000147802056439253,0.272245638741338,0.244,0.358,1,"23","Golgb1",FALSE
0.000149061120729808,0.26215195066225,0.737,0.758,1,"23","H3f3b",FALSE
0.000151895346518371,0.398937003476761,0.259,0.383,1,"23","Ech1",FALSE
0.000152359345786475,0.400828079527561,0.207,0.314,1,"23","Taf1d",FALSE
0.000154767448182929,0.272665770474568,0.228,0.335,1,"23","Polr2k",FALSE
0.000167240803887904,0.308144035102587,0.213,0.317,1,"23","Vti1b",FALSE
0.000172414404063771,0.256667556135662,0.166,0.255,1,"23","Rabgap1",FALSE
0.000194617966836303,0.348908504291799,0.239,0.352,1,"23","Rbm8a",FALSE
0.000204048640517571,1.21415962939896,0.261,0.211,1,"23","Rapgef5",FALSE
0.000209457457197092,0.354697681180705,0.224,0.331,1,"23","Ppp1r11",FALSE
0.000210268934760975,0.269883479666272,0.177,0.269,1,"23","Mrps16",FALSE
0.000217188312068387,0.354210191914589,0.166,0.258,1,"23","Phf5a",FALSE
0.000217835369493971,0.451524756999915,0.185,0.281,1,"23","Mga",FALSE
0.000222416542507948,0.394512967055973,0.269,0.39,1,"23","Zcrb1",FALSE
0.000266263152541222,0.359308111711579,0.267,0.392,1,"23","Top2b",FALSE
0.000280806819840271,0.531676047549766,0.241,0.353,1,"23","Nop10",FALSE
0.000285546324463727,0.352087720380614,0.192,0.284,1,"23","Naa20",FALSE
0.000288199353104813,0.418976328199564,0.595,0.618,1,"23","Atp1b1",FALSE
0.000301449082447014,0.594325682024063,0.239,0.348,1,"23","Ddx3y",FALSE
0.00032328661348291,0.413585662407755,0.205,0.304,1,"23","Asap1",FALSE
0.000328272239406716,0.403122760256415,0.228,0.334,1,"23","Copa",FALSE
