gene,lfc,pval,adj_pval,stat,mean_oud,mean_ctrl,effect_size,significant,significant_strict
RGS16,0.008532352078831415,0.0,0.0,25.325722087556215,0.0103864325,0.0018540529,0.22772463,False,False
RGS8,0.0006196233441694321,0.0,0.0,8.858518632733425,0.0039975694,0.003377942,0.07966354,False,False
NPL,0.007263444416138983,0.0,0.0,9.032375966670958,0.16568992,0.15842555,0.0812262,False,False
LAMC1,0.004986431143475729,0.0,0.0,21.992570842423657,0.016596736,0.01161029,0.19775628,False,False
NMNAT2,-0.02504722089252399,0.0,0.0,-30.17476550989828,0.1547075,0.17975463,-0.27131975,False,False
NCF2,0.002040822379242501,0.0,0.0,12.009684062251223,0.008318538,0.006277714,0.107991904,False,False
C1orf21,0.0033507734594476653,0.0005590029074007408,0.0006975909826132372,3.4512599509919366,0.09134014,0.08798906,0.031035267,False,False
NIBAN1,0.007177166685098796,0.0,0.0,11.146156630498574,0.028524391,0.02134711,0.10022425,False,False
HMCN1,-0.0011512956744482393,1.9181478627672277e-10,2.964679849717508e-10,-6.37070401262164,0.015630357,0.016781587,-0.057282314,False,False
PTGS2,0.00047478670864859254,7.971401316808624e-14,1.340482284216697e-13,7.475717250458257,0.0007245892,0.00024980254,0.06722868,False,False
PLA2G4A,-0.01009766581613783,0.0,0.0,-18.164038018463383,0.01452598,0.024623606,-0.1633249,False,False
BRINP3,-0.014324642295279431,0.0,0.0,-8.536333012918952,0.06543584,0.07976058,-0.07675573,False,False
AL354771.1,-0.004245328230705138,0.0,0.0,-9.989657507985573,0.017697293,0.02194258,-0.089823596,False,False
RGS18,-0.004414528552308251,0.0,0.0,-27.63614308923442,0.003141258,0.00755577,-0.24850594,False,False
RGS1,0.011484617012274533,0.0,0.0,19.455969354668916,0.0152062215,0.0037216428,0.17494144,False,False
RGS2,0.006928061504629246,0.0,0.0,30.858286530497566,0.018233728,0.011305584,0.27747902,False,False
KCNT2,-0.002890935954070535,3.3216138210390156e-05,4.338198286076207e-05,-4.151059021303826,0.041042104,0.04393303,-0.03732481,False,False
CFH,-0.0011549594174398011,2.904562879102457e-08,4.1912884258332716e-08,-5.5490582547156615,0.0037701926,0.0049251523,-0.04989695,False,False
DENND1B,0.0037835308743396213,0.0,0.0,11.103917733498376,0.035418417,0.031634778,0.09984706,False,False
AL450352.1,-0.0004051139585322873,2.5707915796147063e-09,3.83700235763389e-09,-5.959314773700361,0.0011404953,0.0015456057,-0.05359075,False,False
PTPRC,-0.011592850508595058,6.838973831690964e-14,1.1519888542994325e-13,-7.4956267156089,0.052341048,0.063933805,-0.067397095,False,False
AL157402.2,-0.0004836390621213481,0.0,0.0,-9.53815220535999,0.0010323101,0.0015159509,-0.085779734,False,False
IGFN1,0.0010897700095570412,0.0,0.0,16.5339813257919,0.002305643,0.0012158735,0.1486882,False,False
LGR6,-0.0004981688439546345,7.627232179174825e-13,1.2544789768379648e-12,-7.171884763898464,0.0031931226,0.003691283,-0.064494394,False,False
MYBPH,0.0004934319235983022,0.0,0.0,14.6641653751462,0.0010548437,0.00056140777,0.1318933,False,False
CHI3L1,0.012476214697266882,0.0,0.0,16.5624490213341,0.016005624,0.0035294378,0.1489235,False,False
FMOD,5.41497346807864e-05,0.011754956300200847,0.013737775185275629,2.519622619924653,0.00029652336,0.00024237308,0.022665963,False,False
PRELP,5.26764761191293e-06,0.9577254601398235,0.9599653793583263,0.05300868443916787,0.0031642653,0.0031589987,0.00047658494,False,False
LAX1,-0.00022572819285234132,0.0,0.0,-9.88559401953559,0.0010354128,0.0012611456,-0.0889271,False,False
PLEKHA6,-0.002457572263824756,0.00010043760889200115,0.00012887631594354297,-3.890231311124808,0.053340007,0.055797346,-0.034976397,False,False
LRRN2,-0.0014420100857376699,1.5858425683745736e-12,2.5898354410036588e-12,-7.070769001461024,0.011487338,0.012929396,-0.063582286,False,False
SRGAP2,-0.02144644007901877,0.0,0.0,-9.371999440052182,0.3824997,0.40394703,-0.084272556,False,False
IKBKE,0.0019728631490368038,0.0,0.0,17.905695711643954,0.004437002,0.002464162,0.16101232,False,False
C1orf147,0.00028044433048590023,0.0,0.0,12.59765730890981,0.0006109836,0.0003305407,0.113322176,False,False
DYRK3,0.0012747202044805718,0.0,0.0,14.464517365013453,0.0079452135,0.0066704573,0.13007654,False,False
FCMR,-0.0001881501423777651,0.0018222836498325012,0.0022277306232671166,-3.1181369021548417,0.000247563,0.00043571394,-0.02804157,False,False
CD34,-0.00041301340209118944,0.0022232433834750154,0.0027035793070227182,-3.0590196391611357,0.0014829794,0.0018960045,-0.027508091,False,False
PLXNA2,-0.0009195677282499179,0.05986157577784068,0.0670342393928787,-1.8819069954670837,0.02088,0.021799622,-0.016922569,False,False
LINC01735,-0.00024053187541850886,0.0,0.0,-14.296189315025668,0.000110613,0.00035114578,-0.12862097,False,False
LINC02769,4.11159038207802e-05,6.661338147750939e-16,1.1707096920476168e-15,8.06323634547635,0.00015338746,0.00011227146,0.072642244,False,False
CAMK1G,0.00035620308429783686,0.0,0.0,8.629179929934613,0.0026859117,0.002329699,0.077610336,False,False
G0S2,-0.00020587302456202648,0.020669913365082504,0.023758521109290234,-2.3141238863763176,0.0020104558,0.0022163282,-0.02080978,False,False
TRAF3IP3,-0.0026562531667379697,0.0,0.0,-9.258004311559375,0.020787498,0.023443712,-0.08324533,False,False
LINC01693,9.00973740885329e-05,0.005163689344372946,0.0061521318638279735,2.7969157576480748,0.0005030983,0.00041300015,0.025156531,False,False
BATF3,0.004626606822760265,0.0,0.0,41.81848727771132,0.010320498,0.005693881,0.376047,False,False
PTPN14,-0.0091434078370457,0.0,0.0,-26.710574838393235,0.01593237,0.025075665,-0.24017312,False,False
AC099563.2,-0.00013840177560226215,9.72987548308879e-08,1.378169331882265e-07,-5.333446335736719,0.00037261026,0.00051101315,-0.04797459,False,False
KCNK2,0.000610754718313578,0.009391595470776393,0.011022999378845532,2.5976845816366088,0.009356376,0.008745643,0.023357313,False,False
TGFB2,0.0013558115907571844,4.0314629939253166e-05,5.235666225877034e-05,4.106486012170826,0.021553518,0.020197751,0.036923524,False,False
SLC30A10,-0.0024692831200044084,0.0,0.0,-8.574546589040548,0.021600945,0.02407032,-0.0771039,False,False
HLX,0.0001389834679935645,5.053745490979367e-07,6.993190255045249e-07,5.025730446251544,0.0007666632,0.0006276789,0.04520551,False,False
FAM177B,-0.007295292068034714,0.0,0.0,-22.744581772688782,0.0051767845,0.01247206,-0.2045146,False,False
AL392172.2,-0.01498108552940162,0.0,0.0,-22.177371729410623,0.012933264,0.027914336,-0.19941144,False,False
AL392172.1,-0.005432918138263293,0.0,0.0,-19.409404176886145,0.04073943,0.0461724,-0.17452827,False,False
DISP1,-0.010131293331296995,0.0,0.0,-14.093029212457513,0.12673809,0.13686906,-0.12671573,False,False
AL929091.1,-0.0005432776021842438,1.6790865631222118e-06,2.2844715144519888e-06,-4.789925128683744,0.0006338509,0.0011771184,-0.04307175,False,False
TLR5,-0.0007114428267296182,0.0020776300118465763,0.0025306090278277424,-3.0792644084495335,0.0072918646,0.008003267,-0.027686955,False,False
SUSD4,-0.0021224680750680696,2.5350854748751317e-10,3.9001314998078946e-10,-6.3277223072495765,0.015105384,0.01722792,-0.056899436,False,False
STUM,0.002622541138265224,0.0,0.0,10.455098495560406,0.012109759,0.00948723,0.094010696,False,False
OBSCN-AS1,-1.0788467557673709e-05,0.7091460709245334,0.7233723946867053,-0.37300792240513636,0.0015774147,0.0015882093,-0.0033569748,False,False
OBSCN,7.24309911339247e-05,0.5265760259901362,0.547376326393073,0.6332512662366752,0.008352264,0.008279848,0.0056932108,False,False
HIST3H2BB,0.00023464123220721218,0.0,0.0,8.425813688071482,0.0019011766,0.0016665421,0.075785816,False,False
LINC01736,-0.0016332436859773512,0.0,0.0,-19.94026330503193,0.0015341499,0.0031673845,-0.17931432,False,False
AGT,0.0232690766213665,0.0,0.0,72.83658286044727,0.051224627,0.027955491,0.6549348,False,False
SIPA1L2,0.03150281279741287,0.0,0.0,21.849203548198183,0.31725383,0.28575206,0.19645278,False,False
PCNX2,0.0008910978455173459,0.5669675392942048,0.5865181440974533,0.5725317194091389,0.4327097,0.43181813,0.005150679,False,False
SLC35F3,0.053394447490673055,0.0,0.0,31.43287683039984,0.19266959,0.13927515,0.2826315,False,False
AL355472.2,-2.5497082400564325e-05,0.826549159194834,0.8363060632662739,-0.21913207441432458,0.0044321837,0.004457676,-0.0019701219,False,False
AL355472.3,6.804660868912436e-05,6.002423003081958e-08,8.554522094653622e-08,5.420562553899621,0.00035716817,0.00028912135,0.048777852,False,False
LINC01354,-0.00031804122307122997,0.0,0.0,-8.972754969392469,0.0016173567,0.0019353944,-0.08070054,False,False
NID1,7.09160495009846e-05,0.8035270146541849,0.8141104505108256,0.24878804677439048,0.014227158,0.014156268,0.0022362561,False,False
ACTN2,-0.04515986750082218,0.0,0.0,-21.277582940287335,0.094269514,0.13942936,-0.19131899,False,False
RYR2,0.002187672789266755,0.49806531281966526,0.5195396169885242,0.6775479981291055,0.53345037,0.5312619,0.0060943654,False,False
LINC01139,-0.00010056675694255132,7.186006012460666e-08,1.0217070159896681e-07,-5.388258850831723,6.92751e-05,0.00016984117,-0.048474137,False,False
CHRM3,0.020493880339505433,0.0,0.0,19.705739602332144,0.104445785,0.083951935,0.17718634,False,False
CHRM3-AS2,-6.110971026523928e-05,0.5464206523926771,0.5662390180234996,-0.603141506403323,0.0036864101,0.003747528,-0.005424419,False,False
FMN2,-0.038817832874185,0.0,0.0,-24.02528203601939,0.17595749,0.21477553,-0.21602672,False,False
RGS7,-0.018675608760707643,1.7266188478970435e-12,2.818202689712258e-12,-7.058934104747376,0.31337252,0.33204734,-0.06346823,False,False
KIF26B,-0.02262058211073381,0.0,0.0,-27.06005192334013,0.13148949,0.15410984,-0.24331187,False,False
NLRP3,-0.0030680856170785236,0.0,0.0,-15.357551262866833,0.0072771213,0.01034521,-0.138095,False,False
FAM110C,0.002556580114158199,0.0,0.0,29.53532283516673,0.003965463,0.001408901,0.26559648,False,False
SNTG2-AS1,2.029334266520427e-05,0.0001556114726108948,0.00019823117530050292,3.782583947602955,7.5976546e-05,5.568337e-05,0.03407391,False,False
SNTG2,0.0009114653754396322,0.0,0.0,8.457754654864102,0.008674293,0.007762834,0.07605467,False,False
AC114808.1,-3.0047084098773578e-05,0.0,0.0,-9.022716540455889,1.627444e-06,3.1674026e-05,-0.08136888,False,False
PXDN,0.0023911908255835495,8.902212300654355e-12,1.4228362760768815e-11,6.826835777749828,0.014477457,0.012086235,0.061386283,False,False
MYT1L,0.013035330053499834,0.0,0.0,15.406785325660064,0.055085804,0.042050708,0.13852982,False,False
AC011995.2,0.0007787914936734308,0.0,0.0,9.953488127061137,0.0029565548,0.002177764,0.08950842,False,False
LINC01250,-0.0043773955598564365,0.0,0.0,-12.958734864341901,0.006289811,0.010667202,-0.11652225,False,False
LINC01871,-9.208164413407032e-05,0.026382382135203608,0.03017428379931789,-2.2206830687418324,0.00046465572,0.0005567393,-0.019972546,False,False
LINC00298,-0.0007439282226128105,4.951594689828198e-14,8.359473308657621e-14,-7.537859569624661,0.0028081771,0.0035521053,-0.06778374,False,False
LINC00299,-0.006053001437549663,0.00010152465428303614,0.00013010421309231457,-3.887616580721846,0.044627465,0.050680608,-0.034956686,False,False
U91324.1,8.73703660642355e-05,1.0828163072851282e-05,1.4372203441217876e-05,4.400936603550117,0.0004011032,0.00031373347,0.03959066,False,False
ID2,0.011150580644435472,0.0,0.0,20.089435942495395,0.026147883,0.0149973715,0.18063703,False,False
NTSR2,-0.0021083785812819884,0.0,0.0,-19.316995959963105,0.00530184,0.0074102147,-0.17370494,False,False
MIR3681HG,-0.00043350648072971705,0.6701144048800807,0.6861239640410383,-0.42599660632944425,0.041155055,0.04158872,-0.0038318005,False,False
TRIB2,-0.001730381911875979,0.0,0.0,-10.208406393765154,0.010845038,0.012575413,-0.091794275,False,False
AC064875.1,0.0006314312730287861,0.0023977765558527153,0.002913458755592607,3.0362974665641547,0.010294656,0.009663215,0.027302722,False,False
OSR1,-3.9581950005208614e-05,4.6789050740514426e-05,6.0633759058981984e-05,-4.07191021719109,5.4527132e-05,9.410795e-05,-0.03664905,False,False
AC012506.4,1.5183795803087782e-05,4.03040840768476e-06,5.426941302986661e-06,4.6109511019359335,5.560178e-05,4.0418643e-05,0.041582882,False,False
KLHL29,0.0024476694542912903,0.0,0.0,10.524334248508456,0.023578474,0.021130877,0.0946312,False,False
EFR3B,0.03815689093290857,0.0,0.0,25.474120185592714,0.2791799,0.24102268,0.22905502,False,False
DRC1,-0.0006204032361654434,8.428813202954188e-13,1.3825281360777784e-12,-7.1581753897115625,0.0071121817,0.0077326023,-0.06437216,False,False
OTOF,-0.0007795036327501185,2.220446049250313e-16,3.936961080231052e-16,-8.308480226582436,0.005011382,0.0057908986,-0.07471514,False,False
DPYSL5,-0.15857411777417385,0.0,0.0,-33.1738291670459,0.4733129,0.63188976,-0.2982895,True,False
FOSL2,0.011031336941810384,0.0,0.0,48.980247140216804,0.014846189,0.0038148486,0.4404273,False,False
TOGARAM2,-0.004315959913287436,0.0,0.0,-17.707338376127236,0.013569399,0.017885344,-0.15922214,False,False
ALK,-0.005087948463120088,6.005862474012247e-12,9.643079985315645e-12,-6.883218060811036,0.12860118,0.13368861,-0.061885305,False,False
LBH,-0.0015533811868569162,0.0,0.0,-11.908978469238347,0.0044328007,0.005986176,-0.10708775,False,False
CRIM1,-0.050197089467537835,0.0,0.0,-36.36560592430947,0.2403447,0.29054156,-0.32698354,False,False
VIT,0.0009294073445682202,0.0,0.0,11.037471276652482,0.006580535,0.005651123,0.09925601,False,False
AC006369.1,6.210388297141546e-05,0.552484921347784,0.5723255400702183,0.5940496093892184,0.0014417109,0.0013796132,0.005341392,False,False
CYP1B1,-0.00012951406608045348,0.6327051485444701,0.6507080718660988,-0.4779293470743443,0.0039013627,0.004030864,-0.0042970623,False,False
CYP1B1-AS1,-0.006591935429368367,0.0,0.0,-40.36697319283946,0.013954734,0.020546623,-0.3629806,False,False
AC009229.2,4.980370943328099e-05,0.21059988893742965,0.2272660671986651,1.2519534150256904,0.0031540603,0.0031042763,0.011255354,False,False
AC009229.1,-1.6011462463584235e-06,0.762259589586652,0.7752848242449235,-0.30251856195109367,1.8106903e-05,1.9708157e-05,-0.002725394,False,False
TMEM178A,-0.0023758554642826345,4.2856082238529325e-08,6.151590751942008e-08,-5.48055297690295,0.019330883,0.021706628,-0.049277417,False,False
SLC8A1-AS1,-0.006770842650313929,0.0,0.0,-12.850243955401615,0.02747581,0.034246705,-0.115546525,False,False
SLC8A1,-0.03931517436109362,0.0,0.0,-14.331192771632335,0.15777491,0.19709024,-0.12886043,False,False
AC007877.1,0.00026090337888932225,0.0,0.0,13.898041024095107,0.0004541285,0.00019322315,0.1250317,False,False
C2orf91,-0.0002541090805531597,0.0,0.0,-21.05621206531489,0.0002336135,0.00048771902,-0.18948068,False,False
EML4,0.00038660175334081685,0.7246212169821376,0.7386556748034022,0.35229383859616364,0.2689637,0.26857767,0.003163003,False,False
AC010883.2,3.634670606021707e-05,0.2718161156698542,0.2905052892802147,1.0989168751714742,0.0015766823,0.0015403343,0.009884268,False,False
ZFP36L2,0.014373450138905435,0.0,0.0,12.046082255296293,0.26563346,0.2512604,0.10831079,False,False
AC009236.2,1.3078867017039539e-05,0.2819864611405576,0.3012675866886299,1.0758934904196664,0.00048614375,0.0004730663,0.009680785,False,False
EPAS1,0.003659400083774672,3.360881573044594e-09,5.008765384567204e-09,5.915293531741708,0.02292433,0.019264985,0.053187642,False,False
LHCGR,0.002065308989417655,0.0,0.0,27.014179209883537,0.006638843,0.004573535,0.24293035,False,False
NRXN1,-0.1698665933494731,0.0,0.0,-31.469604601280054,0.31607872,0.4859469,-0.28296328,True,False
AC068725.1,-0.002850723984715871,0.0,0.0,-20.557483240480405,0.0032912402,0.0061419304,-0.1848544,False,False
AC007682.1,-0.0005451620762349675,6.8549050880051254e-09,1.0110479480833517e-08,-5.796674016891122,0.0029188849,0.00346406,-0.052127745,False,False
AC007402.1,-0.004357264434919237,0.0,0.0,-9.64831328643865,0.06123396,0.06559166,-0.08676381,False,False
RPS27A,0.13758231355010306,0.0,0.0,67.21794773031193,0.3783826,0.24079984,0.60439754,True,False
EFEMP1,-0.0006110783624015483,0.580284657625608,0.5994676215140579,-0.55297701564499,0.059361603,0.059972443,-0.0049702157,False,False
AC007743.1,0.00012513093176965104,1.526671213891717e-07,2.1431977733622606e-07,5.250983936242666,0.0009513776,0.000826248,0.047233555,False,False
CCDC85A,-0.001465901078408981,0.0027962748199086285,0.003389424024131671,-2.9896199705234854,0.034912936,0.036378894,-0.02688286,False,False
REL,0.0100582785124194,0.0,0.0,20.554590209930346,0.1169841,0.106925644,0.18482436,False,False
SLC1A4,0.013941780910198117,0.0,0.0,43.62928472522068,0.06921607,0.0552744,0.39230344,False,False
AC007389.1,0.013493788498163429,0.0,0.0,16.147423326034623,0.12027687,0.106782846,0.14519441,False,False
PLEK,0.0009244031070893558,0.008682155848526607,0.01021029696024297,2.624553025577256,0.011281449,0.0103570605,0.023599068,False,False
ARHGAP25,-0.007798642471399133,0.0,0.0,-8.472610642036145,0.028705241,0.036503825,-0.07618205,False,False
ANTXR1,-0.006584737857718111,0.0,0.0,-10.859249662255019,0.028235033,0.03481974,-0.09764251,False,False
ADD2,0.0010566339702805867,2.8273988261773297e-08,4.081903983894124e-08,5.553770873973738,0.022622831,0.021566244,0.049937338,False,False
SFXN5,0.012745305346146428,0.0,0.0,9.286076103316965,0.32434127,0.31159678,0.08349134,False,False
MTHFD2,0.01564482135373503,0.0,0.0,70.41241702180545,0.029343901,0.013699003,0.6331473,False,False
HK2,0.052147216877865034,0.0,0.0,55.48096139986133,0.07528551,0.023138128,0.498866,False,False
LRRTM4,0.14629441857653513,0.0,0.0,28.4795957763242,0.81445724,0.66816676,0.25606897,True,False
AC079117.1,0.002042998806023612,0.0,0.0,9.639955230613351,0.013299018,0.011256083,0.08667938,False,False
CTNNA2,-0.14427538090966033,0.0,0.0,-18.08427243370783,1.1010201,1.2452976,-0.16260795,True,False
DNAH6,-0.03378134341899335,0.0,0.0,-50.70171115539182,0.08155842,0.11534002,-0.45589656,False,False
TRABD2A,0.0008153379620577742,0.0,0.0,12.378921873396825,0.003544279,0.0027289344,0.11132319,False,False
TMSB10,0.04325255458299653,0.0,0.0,52.8240211868047,0.103214055,0.05996134,0.4749767,False,False
TCF7L1,0.0008148185743776133,0.056385524647613705,0.06325975091355315,1.908142694555725,0.029398916,0.028584156,0.017156303,False,False
GNLY,0.0014167262913928728,3.729948350184031e-09,5.547766509941544e-09,5.898094644271002,0.005038584,0.0036218443,0.053035636,False,False
