"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Heatr3",-0.929775914107514,4.33400210488865,3.95008358653087,0.0655591053857605,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Cycs",-0.323508967810511,7.90881761483306,3.94572582502368,0.065691900262035,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Erlec1",0.51005548421097,5.80817403670441,3.94265459249348,0.0657856813927007,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Thumpd1",0.540114944537206,5.48186714494604,3.94254842628476,0.0657889260409001,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Anapc10",0.694061151653514,4.58771848408894,3.93877170215943,0.0659044732358377,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Rad54l2",0.835783300871407,4.68354101324846,3.90990184957212,0.0667957000015965,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Cdc42ep5",-0.761697207671064,4.51332076803146,3.90820708363494,0.066848459376514,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Slc12a4",0.626827426025177,4.8802791598907,3.90278340118366,0.0670176341493559,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Lgmn",-0.588966259925222,6.79768318074716,4.07375328916933,0.0674707418737483,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Max",-0.546796481211571,5.30975809665078,3.88824861572447,0.0674735025767224,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Dync1li2",0.380413520317151,6.49273763622917,3.88502349831226,0.0675751514086611,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Cmtm4",-0.624934145101029,5.29833342216391,3.8794503826724,0.067751231238019,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Zfp846",0.838251570019354,4.19858175947958,3.86990454004749,0.068054089531079,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Cpd",0.554825714936188,5.79415827403799,3.86314848795002,0.068269404672785,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Rc3h1",-0.44913688420871,6.34652458026712,3.85995150174588,0.0683715732973769,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Mpp6",0.767463268917784,5.01999244788384,3.85360638480133,0.0685748854119623,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Banf1",-0.36924292177919,6.73835639094718,3.8534991468371,0.0685783277030895,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Klf9",0.358953365207395,8.72912715447389,3.85073540300263,0.0686671132127533,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Uqcr11",-0.314628500968224,8.91677737215233,3.84788069572685,0.0687589637333538,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"B2m",-0.500009218861841,7.67186738960643,4.00542088224641,0.0688904307954318,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Zfc3h1",0.723631934886695,4.8758977434285,3.84100095990781,0.0689809178883065,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Clasrp",0.846854499084177,4.32530323046407,3.83752944385042,0.0690932377431069,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
