"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Elavl3",-0.0583352922480236,4.05969111564538,0.059733522488778,0.81229801978337,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Nmnat3",0.109407625625594,0.870828417829157,0.059721245485996,0.812338965372969,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Mapk1ip1",-0.0398903950303875,4.58168548875515,0.0597003850981872,0.812348874953638,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Ralb",-0.0242839359006735,6.18460678903519,0.0596911254138817,0.812362999932277,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Irak4",-0.0354621494733683,3.72882101125787,0.0596486643132139,0.812428574790291,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Rell2",0.130274623282132,1.82336481211608,0.05956819621293,0.812555429301586,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Zfp931",-0.0322362087339559,4.22302705676935,0.0595443489299547,0.812588981562759,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Sft2d2",-0.0236066975684428,5.67200951968285,0.0595210709360521,0.812624660885248,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Nsl1",-0.138835415250706,-0.0418218068044479,0.0595277789855421,0.81268915309071,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Rnf144b",0.0300441674269517,7.00092266066405,0.0594651589087481,0.812710768078452,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Ormdl3",-0.0304984096129719,5.91720167186717,0.0594558391133384,0.812725132788132,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Slc6a13",0.0990126283054764,2.67716509449947,0.0594472735693968,0.812739355522125,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Tlcd1",0.0586440202903059,2.82177974992448,0.0594053554070418,0.812803767736491,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Fam228b",-0.058714778368534,1.76278743472683,0.0593942259855072,0.812823801000488,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"P3h2",-0.0824940520004214,1.54004944005229,0.0593246068435192,0.812932848697126,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
