gene,log_fc,p_value,adj_p_value,oud_mean,ctrl_mean,significant
LAT2,0.0,3.900721917172814e-31,6.671702252861141e-31,0.15438336895894608,0.15438336895894608,False
TC2N,0.0,0.38816103200714924,0.40196171764634026,0.02298036657085493,0.02298036657085493,False
NEK3,0.0,2.1460495685619964e-08,2.7774584580181145e-08,0.9673394965580822,0.9673394965580822,False
PLAT,0.0,4.411285015284396e-08,5.674894959628297e-08,0.12375203709378214,0.12375203709378214,False
MAP3K13,0.0,2.9944553631032108e-36,5.3696151161444305e-36,0.6896357824103388,0.6896357824103388,False
AC015923.1,0.0,0.8577398745395804,0.8629173788124551,0.287252362522008,0.287252362522008,False
BTBD11,0.0,2.53585695118467e-23,4.0060931298336016e-23,0.06951095152663975,0.06951095152663975,False
EEF1A1,0.0,0.0,0.0,0.6465038564560639,0.6465038564560639,False
GTF2IRD1,0.0,0.0,0.0,0.4279785000076507,0.4279785000076507,False
HK1,0.0,1.0255591123288394e-38,1.876022766455194e-38,0.22344419710014204,0.22344419710014204,False
LINC02256,0.0,0.0,0.0,1.129329403066806,1.129329403066806,False
RNF216,0.0,2.046290655930224e-96,5.486033930107838e-96,1.5131646844895181,1.5131646844895181,False
AC092683.1,0.0,1.5249617420919296e-62,3.28184019101563e-62,0.3345969521563123,0.3345969521563123,False
KCNJ10,0.0,1.3525146692508082e-16,1.969681557161371e-16,0.9827078437940177,0.9827078437940177,False
RAB2A,0.0,1.2269384930853503e-08,1.601747380006985e-08,1.9745802022667494,1.9745802022667494,False
TRIM13,0.0,4.636668850390427e-169,1.7279511243691032e-168,0.9494239489863614,0.9494239489863614,False
STEAP1B,0.0,0.0,0.0,0.8169925440345198,0.8169925440345198,False
MAN2A2,0.0,1.7163555557097429e-34,3.0129120345987294e-34,0.9109673791814036,0.9109673791814036,False
CDH6,0.0,1.1022467959419194e-42,2.083642336374139e-42,0.09143529971618021,0.09143529971618021,False
SYT6,0.0,7.010120898907904e-74,1.6315254225542058e-73,0.13459318666712294,0.13459318666712294,False
DNAJC5,0.0,4.929986850901676e-29,8.2949862886736e-29,0.5100919015363715,0.5100919015363715,False
TLE1,0.0,0.03346702046984932,0.03668288688693751,0.22828601006105967,0.22828601006105967,False
RUFY2,0.0,7.382709667819101e-22,1.1499547769188631e-21,1.499135780124482,1.499135780124482,False
AFMID,0.0,8.697431531104222e-154,3.0769215322302673e-153,0.7423238314932374,0.7423238314932374,False
NTN4,0.0,7.607973813026233e-09,9.962427515966259e-09,0.4197664112092545,0.4197664112092545,False
ARHGEF2,0.0,1.5569795410418175e-10,2.1021325936658204e-10,1.0676980650907988,1.0676980650907988,False
B4GALT1,0.0,5.956333973954343e-36,1.0629983296765632e-35,0.16043422373273705,0.16043422373273705,False
TANK,0.0,6.576363774391444e-51,1.3196716604129987e-50,0.9981819492643859,0.9981819492643859,False
WASHC5,0.0,0.0,0.0,1.1334602713427506,1.1334602713427506,False
NFIC,0.0,5.523078508559292e-29,9.27728752837507e-29,0.9860861143309555,0.9860861143309555,False
TPM1,0.0,1.0024808059976445e-38,1.8360454322301181e-38,0.2740361957808006,0.2740361957808006,False
KCTD12,0.0,3.215017631473021e-78,7.66697368395792e-78,0.13490990625075386,0.13490990625075386,False
ITGA4,0.0,0.018459523486806212,0.020465103643909327,0.030628263960493115,0.030628263960493115,False
NFATC3,0.0,1.8522172031207758e-211,8.01825629056613e-211,0.9938317966347235,0.9938317966347235,False
NASP,0.0,1.2786879827631823e-19,1.9315528440531457e-19,1.281219602656054,1.281219602656054,False
FAM49A,0.0,6.500359422813156e-13,9.061839344070384e-13,0.47686571047550674,0.47686571047550674,False
ATCAY,0.0,5.153304475865323e-44,9.828298428223756e-44,0.1480866936763693,0.1480866936763693,False
AP000331.1,0.0,2.613397006702275e-83,6.4956015079592586e-83,0.0803810055209668,0.0803810055209668,False
ATF7,0.0,4.067906048625058e-277,2.1040893354957196e-276,1.7415694324649873,1.7415694324649873,False
AL589693.1,0.0,2.4428914842975572e-05,2.9586897266421767e-05,0.29158780685725627,0.29158780685725627,False
XRRA1,0.0,0.0,0.0,1.2597961309041632,1.2597961309041632,False
RAB30-DT,0.0,0.0,0.0,1.2813983518955958,1.2813983518955958,False
SEMA6A-AS1,0.0,1.7685062532017686e-138,5.823840570368063e-138,0.7373391766448023,0.7373391766448023,False
AL391840.1,0.0,0.0,0.0,0.45747237616859626,0.45747237616859626,False
KCNK1,0.0,0.0,0.0,0.7914370608189963,0.7914370608189963,False
PHF3,0.0,4.0671294243973485e-118,1.2275038504217349e-117,1.816810171357362,1.816810171357362,False
ALG13,0.0,4.587083348677781e-78,1.0930301863410121e-77,0.9384925358748012,0.9384925358748012,False
ATP9B,0.0,9.996402618050777e-59,2.095681890576683e-58,2.1275880100300277,2.1275880100300277,False
EFCAB2,0.0,0.0,0.0,1.1333419262884057,1.1333419262884057,False
CD69,0.0,1.6854371645485552e-91,4.3777588689572865e-91,0.0587967055179854,0.0587967055179854,False
SIPA1L3,0.0,1.423156090414614e-25,2.295413049055829e-25,1.2100604216336717,1.2100604216336717,False
TCP11L2,0.0,0.0017153631285374907,0.0019701720465591394,0.9066365096766799,0.9066365096766799,False
CDH23,0.0,1.0010793047570508e-29,1.6957865128577934e-29,0.5961484658372449,0.5961484658372449,False
STK17A,0.0,8.65617128836232e-102,2.384620189631493e-101,0.2730680138379081,0.2730680138379081,False
AC124854.1,0.0,4.6934037078223283e-38,8.543817429288219e-38,0.16234278745726521,0.16234278745726521,False
KIAA0319,0.0,0.017776777834057584,0.01973005308996402,0.13695760317136704,0.13695760317136704,False
DLGAP4,0.0,3.7791566437762795e-05,4.547721592991913e-05,0.3529723213820286,0.3529723213820286,False
AL139317.5,0.0,0.0,0.0,0.7978934254246911,0.7978934254246911,False
RABGAP1,0.0,4.112413965323994e-82,1.0112493357354083e-81,1.9478864740690895,1.9478864740690895,False
LINC01344,0.0,3.557091308776506e-10,4.772483866873666e-10,0.23985859445975952,0.23985859445975952,False
CASC4,0.0,0.0,0.0,1.9264870570501473,1.9264870570501473,False
FEZ2,0.0,0.003103265635854616,0.0035385012951591973,0.9975603932052356,0.9975603932052356,False
GALNT16,0.0,0.175281363339647,0.18600781394373578,0.10279180688365189,0.10279180688365189,False
SDC3,0.0,6.664104244190925e-05,7.974596223603022e-05,0.1870461353422905,0.1870461353422905,False
RPS23,0.0,0.0,0.0,0.4481901977699415,0.4481901977699415,False
COL4A3,0.0,0.10857670662462263,0.11633218566923853,0.13132859346070236,0.13132859346070236,False
KANSL1L,0.0,0.0,0.0,1.849073292043834,1.849073292043834,False
TLR4,0.0,1.2228289379317514e-54,2.5126622012296263e-54,0.3459666161030898,0.3459666161030898,False
SUSD4,0.0,2.3190282714816946e-17,3.413682440846459e-17,0.14017520007690681,0.14017520007690681,False
CARD8,0.0,4.7798305028702484e-83,1.1850819428603922e-82,0.40262385564873954,0.40262385564873954,False
LINC01411,0.0,4.850908477266159e-35,8.545346700997344e-35,0.859336544130253,0.859336544130253,False
RBM25,0.0,0.0,0.0,1.753215370656181,1.753215370656181,False
FNDC3A,0.0,7.215052193668301e-17,1.0543183916709646e-16,2.0661096880604912,2.0661096880604912,False
SLC25A48,0.0,0.00013691564983293945,0.00016235057292443415,0.18651293157304277,0.18651293157304277,False
AC092691.3,0.0,5.149476224940545e-16,7.441439631416973e-16,0.1669878737769339,0.1669878737769339,False
SNRNP70,0.0,6.932607601679911e-48,1.3593348238588061e-47,1.7269378648903368,1.7269378648903368,False
DENND1B,0.0,3.3013352234347616e-05,3.9759155641526634e-05,0.20907588489852633,0.20907588489852633,False
CNTLN,0.0,3.187560698062834e-85,8.015659760426238e-85,0.5033579309330098,0.5033579309330098,False
ETV1,0.0,5.045372846497669e-39,9.263230440326198e-39,0.18478851732955007,0.18478851732955007,False
RGS12,0.0,2.4183037226206986e-80,5.836613972535878e-80,0.6296003526566423,0.6296003526566423,False
MOXD1,0.0,1.2312793559794308e-08,1.6067151230701575e-08,0.10723195664682411,0.10723195664682411,False
WHRN,0.0,1.0511949990476994e-84,2.6323747889341387e-84,0.9510517905753546,0.9510517905753546,False
TSGA10,0.0,0.0,0.0,0.9857286670697801,0.9857286670697801,False
SLIT3,0.0,0.0004872521036465671,0.0005681136070500199,0.08585982560250335,0.08585982560250335,False
GLCE,0.0,0.0,0.0,0.839191073207963,0.839191073207963,False
AC023509.6,0.0,0.0,0.0,0.6566268455396768,0.6566268455396768,False
MTERF1,0.0,0.0,0.0,1.508858611304676,1.508858611304676,False
AC093865.1,0.0,2.1305175103708435e-37,3.864300200188955e-37,0.6686679508268494,0.6686679508268494,False
CREBBP,0.0,0.0,0.0,1.6119279829287845,1.6119279829287845,False
ST6GALNAC5,0.0,0.008916823092493894,0.010003915212222018,0.12892603192460883,0.12892603192460883,False
LINC00240,0.0,2.0034608186626803e-167,7.45705019353355e-167,0.5999508086860998,0.5999508086860998,False
INSIG1,0.0,6.468383263730306e-178,2.497445275571547e-177,0.44306078733061005,0.44306078733061005,False
NEK7,0.0,0.0,0.0,1.8505960902071077,1.8505960902071077,False
CBFB,0.0,0.0,0.0,1.4876629285141956,1.4876629285141956,False
LINC02057,0.0,6.42164569880892e-82,1.5765087640283766e-81,0.1173797327981766,0.1173797327981766,False
R3HDM2,0.0,0.0,0.0,2.027268149251683,2.027268149251683,False
PVT1,0.0,3.457040457458509e-49,6.83659945443344e-49,0.20069246953278824,0.20069246953278824,False
SF1,0.0,9.752001028020934e-173,3.675377271867186e-172,1.6093836979603326,1.6093836979603326,False
AC026341.1,0.0,8.359817684491877e-267,4.222130143682766e-266,0.7817225981475422,0.7817225981475422,False
UBR3,0.0,6.460843587793337e-179,2.5009717114038725e-178,3.208555903866705,3.208555903866705,False
PPFIBP2,0.0,5.119554937305391e-95,1.3615837599216465e-94,1.1045368442903432,1.1045368442903432,False
HMBOX1,0.0,0.2196601041950245,0.23162752639194145,1.5663404196916815,1.5663404196916815,False
PGBD5,0.0,0.0,0.0,0.8253573443041813,0.8253573443041813,False
MAGI2-AS3,0.0,2.6991677984182376e-31,4.6218626685243795e-31,1.1415985030420928,1.1415985030420928,False
PTPN14,0.0,1.9341757328441312e-180,7.5357496084836285e-180,0.18056226795738523,0.18056226795738523,False
ERG,0.0,7.489916434951588e-05,8.955659348288069e-05,0.031906966278761106,0.031906966278761106,False
SGCE,0.0,1.174e-320,6.8117e-320,1.363769858577888,1.363769858577888,False
SH3BP5,0.0,5.824064826988459e-08,7.482738535745343e-08,0.6553255058247804,0.6553255058247804,False
CD2AP,0.0,1.9079224506320504e-67,4.2619265464602764e-67,0.4596991398350119,0.4596991398350119,False
FOCAD,0.0,1.266322781609491e-79,3.041607962232565e-79,0.8437128843698231,0.8437128843698231,False
CUL1,0.0,9.294621425227271e-223,4.19306229709501e-222,1.2454044031077343,1.2454044031077343,False
MIR31HG,0.0,1.5263924897739448e-276,7.881544697627942e-276,0.12123708732604746,0.12123708732604746,False
AIF1,0.0,3.977194685842988e-34,6.957191870279279e-34,0.06631304823610462,0.06631304823610462,False
POT1-AS1,0.0,0.0,0.0,0.6647288631625328,0.6647288631625328,False
PABPC1,0.0,4.62732072073273e-90,1.1936338918485116e-89,0.6188117734135873,0.6188117734135873,False
ME3,0.0,7.82332253232973e-05,9.346860851051053e-05,0.16685123557249126,0.16685123557249126,False
PHF20,0.0,0.22275999323210335,0.2348137665833837,0.8914955959316715,0.8914955959316715,False
LINC01515,0.0,4.74903210889063e-271,2.4229755657605253e-270,0.5426569579549647,0.5426569579549647,False
CRISPLD1,0.0,0.0004888622231132292,0.0005697694908079595,0.10698230843970165,0.10698230843970165,False
CERS4,0.0,2.045062147498454e-06,2.5383477213468605e-06,0.9978978471952532,0.9978978471952532,False
EXOC6,0.0,8.868176607150107e-06,1.0836875691018461e-05,1.0377782212752653,1.0377782212752653,False
DNAJC13,0.0,2.0178643136989444e-05,2.4508473445736164e-05,0.7959119848410939,0.7959119848410939,False
TTN-AS1,0.0,2.67471345344274e-64,5.823033643198998e-64,1.0168305470442425,1.0168305470442425,False
F11-AS1,0.0,0.9596197629430021,0.9625072847973943,0.12834415502672664,0.12834415502672664,False
INPP5F,0.0,4.207850874620565e-113,1.2400346388862175e-112,0.513357569222379,0.513357569222379,False
HECTD2,0.0,6.104248747343982e-81,1.48161377362718e-80,0.46338768421160226,0.46338768421160226,False
INVS,0.0,4.518836109929315e-117,1.3597300230479383e-116,2.3594557706859294,2.3594557706859294,False
CSPG5,0.0,3.5505012468154237e-65,7.76348669128737e-65,0.21487367371156194,0.21487367371156194,False
ZMYM2,0.0,0.0,0.0,2.8952011631283385,2.8952011631283385,False
CD82,0.0,0.00028731150537868026,0.0003366931703656409,0.8895281298572192,0.8895281298572192,False
ME2,0.0,1.032228257119354e-65,2.2736305222893257e-65,0.61704463075019,0.61704463075019,False
SNX1,0.0,0.8978575712381303,0.9026842144419702,1.688731839608212,1.688731839608212,False
LUZP1,0.0,1.4600802859902291e-06,1.8160202562067525e-06,0.2907411697433503,0.2907411697433503,False
MASP1,0.0,0.18843269183445077,0.19947003369913632,0.10637919291481937,0.10637919291481937,False
RUNDC3B,0.0,2.4766481094133918e-05,2.9983633285876414e-05,0.08007700147415923,0.08007700147415923,False
Z94057.1,0.0,1.786246259939446e-40,3.305822812966279e-40,0.10881830643283885,0.10881830643283885,False
AC010974.2,0.0,0.0,0.0,0.596886402984657,0.596886402984657,False
ABHD15-AS1,0.0,1.4148652442452357e-134,4.57885192312374e-134,0.46674719016388755,0.46674719016388755,False
CD84,0.0,2.8017465979050205e-206,1.1905438801296121e-205,0.1261368557767372,0.1261368557767372,False
ALOX12-AS1,0.0,0.0,0.0,1.4438874788552563,1.4438874788552563,False
WASF3,0.0,3.395182784954155e-85,8.530610012447626e-85,0.5425404458110015,0.5425404458110015,False
INPP1,0.0,0.0,0.0,0.9752711754649325,0.9752711754649325,False
DZIP1,0.0,3.08915595542948e-05,3.7248665057429415e-05,0.2366082686204444,0.2366082686204444,False
USP3,0.0,9.40145961006004e-54,1.9186652265428654e-53,0.8044834658473421,0.8044834658473421,False
TNFRSF10D,0.0,1.451937191181636e-76,3.4297728925550454e-76,0.08589410690339937,0.08589410690339937,False
HSPB8,0.0,4.565423541220097e-43,8.652097677612313e-43,0.06232998868213792,0.06232998868213792,False
CERNA2,0.0,9.535273788660037e-44,1.8150901881967076e-43,0.02766923964600802,0.02766923964600802,False
SNX9,0.0,0.0,0.0,1.8634821386842908,1.8634821386842908,False
KAT6B,0.0,0.0,0.0,1.6271860537743128,1.6271860537743128,False
SMAD6,0.0,6.567785093037369e-29,1.1013613906714424e-28,0.07419344807835176,0.07419344807835176,False
UMAD1,0.0,0.0,0.0,1.398279558432013,1.398279558432013,False
SLC24A4,0.0,5.796407351233942e-15,8.280581930334204e-15,0.08316993132519823,0.08316993132519823,False
TOGARAM1,0.0,0.8044732556201808,0.8120524114604787,1.635311765251358,1.635311765251358,False
CD81,0.0,3.0507772417492856e-232,1.4255968419389186e-231,0.7680822150747619,0.7680822150747619,False
AC139887.2,0.0,2.8336774435802973e-293,1.5262176536339125e-292,1.40283720392369,1.40283720392369,False
SLC48A1,0.0,1.190252865254552e-13,1.6756258074911573e-13,0.9387656911931993,0.9387656911931993,False
JUND,0.0,6.067785282491261e-45,1.1668817850944734e-44,0.8033076642236974,0.8033076642236974,False
AGO2,0.0,2.756415663112075e-06,3.409998758489165e-06,1.5680843652923189,1.5680843652923189,False
HSPA5,0.0,6.2733331515662775e-217,2.779911293160832e-216,0.4431299382610957,0.4431299382610957,False
FILIP1L,0.0,1.4469710902058664e-142,4.861045095876371e-142,0.5818620597506781,0.5818620597506781,False
ZNF506,0.0,0.0,0.0,1.1013844993567417,1.1013844993567417,False
C11orf49,0.0,0.0,0.0,1.1875956291197463,1.1875956291197463,False
NRG2,0.0,1.1561396172696385e-12,1.6072376514406467e-12,0.48285237407111237,0.48285237407111237,False
FAM135B,0.0,0.0,0.0,0.3903486217340994,0.3903486217340994,False
PCCA,0.0,1.529297926633082e-52,3.0999282296616532e-52,2.434921565077019,2.434921565077019,False
SOX10,0.0,6.684044863401837e-84,1.6654596835718865e-83,1.0005048419382652,1.0005048419382652,False
ZC3HAV1,0.0,0.20294992265550596,0.21423285290869734,0.18069739430757523,0.18069739430757523,False
RAB3C,0.0,4.846020552568415e-12,6.671896125610484e-12,0.17161973812316647,0.17161973812316647,False
NSG2,0.0,9.820408684679484e-76,2.3052602546195976e-75,0.2416973978101396,0.2416973978101396,False
GPD2,0.0,4.199946890095179e-183,1.6535223976752674e-182,0.852872307274361,0.852872307274361,False
GSAP,0.0,6.392676787893079e-07,8.027639331803783e-07,0.438081729752295,0.438081729752295,False
RNPC3,0.0,6.708132257253319e-08,8.611209572854069e-08,1.219396331778262,1.219396331778262,False
GPR183,0.0,3.0844357018290904e-24,4.911521818199189e-24,0.0976158147314786,0.0976158147314786,False
RPS19,0.0,0.0,0.0,0.5320018332879264,0.5320018332879264,False
SNRK,0.0,8.320998781976533e-34,1.4496513557450406e-33,0.4475563570159089,0.4475563570159089,False
ROCK1,0.0,0.003983564626429583,0.0045284933229589805,1.7319441516126375,1.7319441516126375,False
RPL6,0.0,2.060964007474257e-256,1.0270584754855101e-255,0.5422860346161635,0.5422860346161635,False
COL25A1,0.0,3.132090570604648e-10,4.2060303096749974e-10,0.12584986457290698,0.12584986457290698,False
CRYBG3,0.0,8.953279919639158e-247,4.3603635972268624e-246,0.9732779170610457,0.9732779170610457,False
AC027117.2,0.0,2.2894691814520043e-11,3.126266519961772e-11,0.1991145515895732,0.1991145515895732,False
ATXN2,0.0,1.025660734433232e-186,4.070082279496953e-186,2.4079619156345395,2.4079619156345395,False
REL,0.0,0.41456204117131645,0.42870945312442243,0.2619146924052708,0.2619146924052708,False
TIMP2,0.0,1.7453662934729083e-62,3.753475899941738e-62,1.2575790695361333,1.2575790695361333,False
KCNH7,0.0,0.3609616471020458,0.37522000738258404,0.06723523464369037,0.06723523464369037,False
SLC6A1-AS1,0.0,4.633993728514536e-121,1.4214704688694896e-120,0.3354655703405434,0.3354655703405434,False
PLEKHA6,0.0,4.127912382947413e-21,6.357154593861519e-21,0.22539437549535085,0.22539437549535085,False
AC083837.1,0.0,0.0009249481248450702,0.0010721964352918124,0.05292427665017319,0.05292427665017319,False
TRIP12,0.0,2.6829210884333238e-21,4.142441207050937e-21,2.3683695577517163,2.3683695577517163,False
NEK1,0.0,0.0,0.0,1.867156922350577,1.867156922350577,False
HDAC8,0.0,0.0,0.0,1.9509026579514954,1.9509026579514954,False
PTPN12,0.0,0.0,0.0,1.2365209025072839,1.2365209025072839,False
DYNC2H1,0.0,0.0,0.0,0.9893761910905616,0.9893761910905616,False
TGFB2,0.0,0.10829953998605295,0.11607667736983167,0.1358166320408539,0.1358166320408539,False
PCBP1-AS1,0.0,0.0,0.0,2.08979440450842,2.08979440450842,False
UFL1-AS1,0.0,6.831696952613689e-244,3.289741710728903e-243,0.532039844790175,0.532039844790175,False
SLC2A1,0.0,3.6842441134092226e-17,5.399478427077512e-17,0.15212968065972593,0.15212968065972593,False
KIF21A,0.0,1.419943086754235e-146,4.873946522039708e-146,1.3400944032025506,1.3400944032025506,False
RASA2,0.0,0.02780480104553246,0.030678338777711433,1.0917904406872652,1.0917904406872652,False
KCNN2,0.0,4.832855725558107e-09,6.353447491969466e-09,0.17738528719325417,0.17738528719325417,False
GRIN2C,0.0,2.5789191689210302e-06,3.194367261256437e-06,0.12507242782674158,0.12507242782674158,False
EMX2OS,0.0,3.335984704713525e-08,4.2989493617442335e-08,0.13599097461994109,0.13599097461994109,False
PRR16,0.0,0.00044057871055946756,0.0005142942146608571,0.061585049546938775,0.061585049546938775,False
E2F3,0.0,0.001001750492229612,0.0011603287554783149,0.20793207588844026,0.20793207588844026,False
BEST1,0.0,0.0,0.0,0.8680592596976768,0.8680592596976768,False
ARID1A,0.0,1.203236929942689e-98,3.2637529745280894e-98,1.6663229407679723,1.6663229407679723,False
UBE2R2,0.0,5.085982148468865e-19,7.640433873513568e-19,1.741133778475581,1.741133778475581,False
RAB11FIP4,0.0,0.0,0.0,0.7879362220153071,0.7879362220153071,False
TRERF1,0.0,3.1034947992617564e-30,5.272074970433335e-30,0.22843246296209546,0.22843246296209546,False
PXDN,0.0,3.3031192095143875e-14,4.6742252964826235e-14,0.15037848708174467,0.15037848708174467,False
EPHB2,0.0,0.0,0.0,0.3801295678188978,0.3801295678188978,False
RPL23,0.0,1.0335359335624953e-296,5.637468728522702e-296,0.3130124513118907,0.3130124513118907,False
TET3,0.0,4.369548924165896e-44,8.338833824744076e-44,1.0647976531704308,1.0647976531704308,False
GATM,0.0,3.906440095304315e-141,1.303595137476412e-140,1.3072176818976533,1.3072176818976533,False
CEP350,0.0,5.966455268128007e-156,2.130876881474288e-155,2.1745223578018726,2.1745223578018726,False
AC069437.1,0.0,5.595013194649973e-28,9.288898496928566e-28,0.10406580926258502,0.10406580926258502,False
RASSF4,0.0,0.0,0.0,0.9951919921951781,0.9951919921951781,False
NRP2,0.0,2.1325376811522512e-05,2.5869846516202e-05,0.5221143085857396,0.5221143085857396,False
TAOK1,0.0,0.0,0.0,2.514524367882387,2.514524367882387,False
RALGPS1,0.0,3.3353393097128407e-05,4.015255990826052e-05,1.7778344070191117,1.7778344070191117,False
AC106845.1,0.0,7.0566453307353925e-06,8.658460528509684e-06,0.3094730508002292,0.3094730508002292,False
GOLGA8A,0.0,4.3514211331905624e-42,8.169126032272645e-42,0.4683852197175525,0.4683852197175525,False
VWA8,0.0,9.322764189995704e-17,1.3596641988326256e-16,1.7946010447077634,1.7946010447077634,False
LRP4-AS1,0.0,0.0,0.0,0.4933937022111532,0.4933937022111532,False
RSRC1,0.0,3.542488234896338e-294,1.9217838525658252e-293,1.7769118585170647,1.7769118585170647,False
COPA,0.0,0.0,0.0,1.385021650340912,1.385021650340912,False
PHACTR4,0.0,0.0,0.0,1.87411510654008,1.87411510654008,False
NT5C2,0.0,0.9763287085931052,0.977632218217395,1.3443698748632835,1.3443698748632835,False
CAST,0.0,6.114920896315615e-93,1.6007646325433546e-92,1.0786605968322998,1.0786605968322998,False
SATB1-AS1,0.0,0.5088552969067787,0.522081357975491,0.14846012009542697,0.14846012009542697,False
KATNAL2,0.0,8.272644799449666e-60,1.7416094314630876e-59,0.5040071321415321,0.5040071321415321,False
HERC1,0.0,5.767257652463587e-23,9.077530407865036e-23,2.5065371708493944,2.5065371708493944,False
AC007319.1,0.0,7.263931476753951e-99,1.9738944230309648e-98,0.24327272988544055,0.24327272988544055,False
SEM1,0.0,0.0,0.0,1.2327405703288623,1.2327405703288623,False
MUSK,0.0,2.2658010735201762e-209,9.752371908982105e-209,0.5298310105538394,0.5298310105538394,False
AC046134.2,0.0,5.556746961796177e-53,1.129420114186215e-52,1.4253971651405204,1.4253971651405204,False
FAT4,0.0,0.0,0.0,0.7989872524598015,0.7989872524598015,False
SOX9-AS1,0.0,5.1835300399269736e-09,6.811471800166851e-09,0.2833759430954476,0.2833759430954476,False
CLEC2D,0.0,6.34459821203721e-76,1.4928466381264025e-75,0.16340682672496987,0.16340682672496987,False
SETD2,0.0,3.122409179303743e-137,1.0237407145258175e-136,1.9654491863403627,1.9654491863403627,False
RFX2,0.0,4.905341144974975e-06,6.02868637235761e-06,0.2571017488662246,0.2571017488662246,False
NCOA6,0.0,1.4942957050177938e-85,3.770300349077696e-85,1.8377819119443437,1.8377819119443437,False
PDS5A,0.0,6.237175451274483e-143,2.102418691440837e-142,1.726914322767377,1.726914322767377,False
CYTH3,0.0,1.7666270049383337e-62,3.796476371643984e-62,0.29483083331224647,0.29483083331224647,False
MRC2,0.0,2.503670568906995e-121,7.695708715902648e-121,0.17604901130069558,0.17604901130069558,False
ACACA,0.0,0.0,0.0,2.107503801653271,2.107503801653271,False
MLLT10,0.0,8.78179823499546e-42,1.6435055960690195e-41,2.110437360405029,2.110437360405029,False
ADSS,0.0,1.7572367604867742e-15,2.524765460469503e-15,1.1644639478622323,1.1644639478622323,False
NOTCH2,0.0,0.1649548806327734,0.17535954709366414,0.26539121918267783,0.26539121918267783,False
RLF,0.0,0.0,0.0,1.201328763974163,1.201328763974163,False
PLEK,0.0,0.0002914958254324515,0.0003414632863324305,0.1210214159734021,0.1210214159734021,False
CD96,0.0,0.00108885375134561,0.0012592757340157401,0.053768212861057096,0.053768212861057096,False
MAPK8,0.0,0.0,0.0,1.8003250549155152,1.8003250549155152,False
RASSF2,0.0,0.08554270699116477,0.09224590976761118,1.077823694427095,1.077823694427095,False
BMP7,0.0,2.844698921178404e-163,1.0432881129016152e-162,0.26387752751845395,0.26387752751845395,False
OSTF1,0.0,0.328393247033665,0.3421951167422699,1.146458993884319,1.146458993884319,False
C4orf19,0.0,3.5154230581495035e-141,1.1744175027225514e-140,0.234444217595597,0.234444217595597,False
ZNF407,0.0,0.0,0.0,1.7950433262609782,1.7950433262609782,False
SPTAN1,0.0,0.46200777511437174,0.4762966753756409,0.464386947779564,0.464386947779564,False
SCN9A,0.0,2.2178189306365924e-07,2.8192613525041427e-07,0.137599253229876,0.137599253229876,False
ACTN4,0.0,3.7736448409997053e-06,4.65882079135766e-06,1.180162564476242,1.180162564476242,False
PLPP1,0.0,1.9788189715697014e-78,4.730244553553071e-78,1.7941133496143644,1.7941133496143644,False
TBC1D8,0.0,3.2203883355762477e-111,9.388887275732499e-111,0.5377810197840004,0.5377810197840004,False
SLC4A10,0.0,0.0026625978796243946,0.003044128673351061,0.16523283246241113,0.16523283246241113,False
AC124852.1,0.0,0.008149137896390896,0.009159765338768337,0.21177658835524085,0.21177658835524085,False
NAALAD2,0.0,0.36914716159908745,0.38346311800459226,0.7836207824290596,0.7836207824290596,False
FERMT2,0.0,0.0,0.0,1.189138263292362,1.189138263292362,False
RPS2,0.0,0.0,0.0,0.46634396729702104,0.46634396729702104,False
PECAM1,0.0,1.6372341501991833e-43,3.1126124528501584e-43,0.11763435183321996,0.11763435183321996,False
VPS13D,0.0,4.085350495291222e-27,6.711966859733661e-27,1.6691739450973822,1.6691739450973822,False
EZR,0.0,0.8364364601379389,0.8428986833771638,0.16984656385704053,0.16984656385704053,False
HRH2,0.0,6.528230297272937e-32,1.1210469886559137e-31,0.1168555880141333,0.1168555880141333,False
DCN,0.0,0.28851796883824893,0.3016918461187685,0.035815065391841955,0.035815065391841955,False
CEBPD,0.0,2.767912900777531e-172,1.040568759690801e-171,0.12412766187880174,0.12412766187880174,False
LARP6,0.0,2.885808113145477e-09,3.817206498869679e-09,0.9041206420251845,0.9041206420251845,False
CEBPB,0.0,1.9787897067551132e-13,2.7753011314938474e-13,0.1219337936523375,0.1219337936523375,False
MT-ND4L,0.0,7.927538224755708e-123,2.4467710570233665e-122,0.43092313905738167,0.43092313905738167,False
AC002463.1,0.0,2.681154440158682e-90,6.928047648988842e-90,0.523014821839,0.523014821839,False
AZIN2,0.0,0.0,0.0,0.6893678159172739,0.6893678159172739,False
SVIL,0.0,3.160891148867583e-19,4.76037823624636e-19,0.13697037537958665,0.13697037537958665,False
DPP10-AS3,0.0,1.069787969391257e-17,1.5840887996909036e-17,0.07995434944337776,0.07995434944337776,False
TMEM164,0.0,0.1765994737599912,0.1872740973064594,0.34498713793611235,0.34498713793611235,False
MROH9,0.0,0.0013747709191470133,0.0015832294654284222,0.13464578919551634,0.13464578919551634,False
OAF,0.0,1.1240372706869939e-24,1.7994193234050065e-24,0.298417390185074,0.298417390185074,False
GABRB2,0.0,0.00043134564871787247,0.0005037123184716299,0.11207237738357465,0.11207237738357465,False
PLS3,0.0,1.2898577735678122e-123,3.993367720024187e-123,0.9386025241844073,0.9386025241844073,False
